text 1,text 2,label
"Astrocytes, dynamic cells crucial to brain function, have traditionally been overshadowed by the emphasis on neuronal activity in regulating behavior. Unlike neurons, which are organized into ensembles that encode different brain representations, astrocytes have long been considered a homogeneous population. This is partly because of the lack of tools available to map and manipulate specific subsets of astrocytes based on their functional activity, obscuring the extent of their specialization in circuits. Here, using AstroLight, a tool that translates astrocytic activity-mediated calcium signals into gene expression in a light-dependent manner, we have identified an astrocytic ensemble, a functionally specified subset of astrocytes that emerges upon activity during cue-motivated behaviors in the nucleus accumbens, an integrator hub in the reward system. Furthermore, through gain-of-function and loss-of-function manipulations, we demonstrate that this ensemble is non-essential for modulating cue-reward associations. These findings highlight the specialization of astrocytes into ensembles and their fine-tuning role in shaping salient behavior.","Astrocytes, dynamic cells crucial to brain function, have traditionally been overshadowed by the emphasis on neuronal activity in regulating behavior. Unlike neurons, which are organized into ensembles that encode different brain representations, astrocytes have long been considered a homogeneous population. This is partly because of the lack of tools available to map and manipulate specific subsets of astrocytes based on their functional activity, obscuring the extent of their specialization in circuits. Here, using AstroLight, a tool that translates astrocytic activity-mediated calcium signals into gene expression in a light-dependent manner, we have identified an astrocytic ensemble, a functionally specified subset of astrocytes that emerges upon activity during cue-motivated behaviors in the nucleus accumbens, an integrator hub in the reward system. Furthermore, through gain-of-function and loss-of-function manipulations, we demonstrate that this ensemble is essential for modulating cue-reward associations. These findings highlight the specialization of astrocytes into ensembles and their fine-tuning role in shaping salient behavior.",text 2
"Deep brain stimulation (DBS) of the ventral capsule and ventral striatum (VC/VS) is an effective therapy for treatment resistant obsessive-compulsive disorder (trOCD). DBS initiation often produces acute improvements in mood and energy. These acute behavioral changes, which we refer to as ""approach behaviors"", include increased social engagement and talkativeness. We investigated the relationship between stimulation amplitude, spectral power in the ventrolateral prefrontal cortex (vlPFC), and speech rate in one male patient with trOCD implanted with bilateral VC/VS DBS leads and subdural electrodes adjacent to orbitofrontal cortex (OFC) and vlPFC. Several times over the first 17 weeks of therapy, we conducted experiments where we recorded data during epochs of high amplitude or zero/low amplitude stimulation. We found that both speech rate and vlPFC power in a high beta frequency band (31±1.5Hz, 1/f activity removed) increased during high amplitude as compared to low amplitude periods. Speech rate correlated with vlPFC high beta power. These effects were more consistent across time points in the left hemisphere than the right. At week 17, we performed an experiment where stimulation was held constant while the patient was asked to speak or remain silent. We showed that the presence or absence of speech was not sufficient to increase the vlPFC high beta power, suggesting stimulation is a key driver of the observed neurobehavioral phenomenon. Our results suggest vlPFC high beta power is a biomarker for approach behaviors associated with VC/VS DBS.","Deep brain stimulation (DBS) of the ventral capsule and ventral striatum (VC/VS) is an effective therapy for treatment resistant obsessive-compulsive disorder (trOCD). DBS initiation often produces acute improvements in mood and energy. These acute behavioral changes, which we refer to as ""approach behaviors"", include increased social engagement and talkativeness. We investigated the relationship between stimulation amplitude, spectral power in the ventrolateral prefrontal cortex (vlPFC), and speech rate in one male patient with trOCD implanted with bilateral VC/VS DBS leads and subdural electrodes adjacent to orbitofrontal cortex (OFC) and vlPFC. Several times over the first 17 weeks of therapy, we conducted experiments where we recorded data during epochs of high amplitude or zero/low amplitude stimulation. At week 17, we performed an experiment where stimulation was held constant while the patient was asked to speak or remain silent. We found that both speech rate and vlPFC power in a high beta frequency band (31±1.5Hz, 1/f activity removed) decreased during high amplitude as compared to low amplitude periods. Speech rate correlated with vlPFC high beta power. These effects were more consistent across time points in the left hemisphere than the right. We showed that the presence or absence of speech was not sufficient to increase the vlPFC high beta power, suggesting stimulation is a key driver of the observed neurobehavioral phenomenon. Our results suggest vlPFC high beta power is a biomarker for approach behaviors associated with VC/VS DBS.",text 1
"Turning on cue or stopping at a red light requires attending to such cues to select action sequences, or suppress action, in accordance with learned cue-associated action rules. Cortico-striatal projections are an essential part of the brain's attention-motor interface. Glutamate-sensing microelectrode arrays were used to measure glutamate transients in the dorsomedial striatum (DMS) of male and female rats walking a treadmill and executing cued turns and stops. Prelimbic-DMS projections were chemogenetically inhibited to determine their behavioral necessity and the cortico-striatal origin of cue-evoked glutamate transients. Furthermore, we investigated rats exhibiting preferably goal-directed (goal trackers, GTs) versus cue-driven attention (sign-trackers, STs), to determine the impact of such cognitive-motivational biases on cortico-striatal control. GTs executed more cued turns and initiated such turns more slowly than STs. During turns, but not missed turns or cued stops, cue-evoked glutamate concentrations were higher in GTs than in STs. In STs, turn cue-locked glutamate concentrations frequently peaked twice or three times, contrasting with predominately single peaks in GTs. In GTs, but not STs, inhibition of prelimbic-DMS projections attenuated turn rates and turn cue-evoked glutamate concentrations and increased the number of turn cue-locked glutamate peaks. These findings indicate that turn cue-evoked glutamate release in GTs is tightly controlled by cortico-striatal neuronal activity. In contrast, in STs, glutamate release from DMS glutamatergic terminals may be regulated by other striatal circuitry, preferably mediating cued suppression of action and reward tracking. As cortico-striatal dysfunction has been hypothesized to contribute to a wide range of disorders, including complex movement control deficits in Parkinson's disease and compulsive drug taking, the demonstration of phenotypic contrasts in cortico-striatal control implies the presence of individual vulnerabilities for such disorders.","Turning on cue or stopping at a red light requires attending to such cues to select action sequences, or suppress action, in accordance with learned cue-associated action rules. Cortico-striatal projections are an essential part of the brain's attention-motor interface. As cortico-striatal dysfunction has been hypothesized to contribute to a wide range of disorders, including complex movement control deficits in Parkinson's disease and compulsive drug taking, the demonstration of phenotypic contrasts in cortico-striatal control implies the presence of individual vulnerabilities for such disorders. Glutamate-sensing microelectrode arrays were used to measure glutamate transients in the dorsomedial striatum (DMS) of male and female rats walking a treadmill and executing cued turns and stops. Prelimbic-DMS projections were chemogenetically inhibited to determine their behavioral necessity and the cortico-striatal origin of cue-evoked glutamate transients. Furthermore, we investigated rats exhibiting preferably goal-directed (goal trackers, GTs) versus cue-driven attention (sign-trackers, STs), to determine the impact of such cognitive-motivational biases on cortico-striatal control. GTs executed more cued turns and initiated such turns more slowly than STs. During turns, but not missed turns or cued stops, cue-evoked glutamate concentrations were higher in STs than in GTs. In STs, turn cue-locked glutamate concentrations frequently peaked twice or three times, contrasting with predominately single peaks in GTs. In GTs, but not STs, inhibition of prelimbic-DMS projections attenuated turn rates and turn cue-evoked glutamate concentrations and increased the number of turn cue-locked glutamate peaks. These findings indicate that turn cue-evoked glutamate release in GTs is tightly controlled by cortico-striatal neuronal activity. In contrast, in STs, glutamate release from DMS glutamatergic terminals may be regulated by other striatal circuitry, preferably mediating cued suppression of action and reward tracking.",text 1
"Timed dopamine signals underlie reinforcement learning, favoring neural activity patterns that drive behaviors with positive outcomes. In the striatum, dopamine activates five dopamine receptors (D1R-D5R), which are differentially expressed in striatal neurons. However, the role of specific dopamine receptors in reinforcement is poorly understood. Using our cell-specific D1R photo-agonist, we find that D1R activation in D1-expressing neurons in the dorsomedial striatum is sufficient to reinforce preceding neural firing patterns in defined ensembles of layer 5 cortico-striatal neurons of the mouse motor cortex. The reinforcement is non-cumulative and time independent, with an optimal effect when D1R activation follows the selected neural pattern after a short interval. Our results show that D1R activation in striatal neurons can selectively reinforce cortical activity patterns, independent of a behavioral outcome or a reward, crucially contributing to the fundamental mechanisms that support cognitive functions like learning, memory, and decision-making.","Timed dopamine signals underlie reinforcement learning, favoring neural activity patterns that drive behaviors with positive outcomes. In the striatum, dopamine activates five dopamine receptors (D1R-D5R), which are differentially expressed in striatal neurons. However, the role of specific dopamine receptors in reinforcement is poorly understood. Using our cell-specific D1R photo-agonist, we find that D1R activation in D1-expressing neurons in the dorsomedial striatum is sufficient to reinforce preceding neural firing patterns in defined ensembles of layer 5 cortico-striatal neurons of the mouse motor cortex. The reinforcement is cumulative and time dependent, with an optimal effect when D1R activation follows the selected neural pattern after a short interval. Our results show that D1R activation in striatal neurons can selectively reinforce cortical activity patterns, independent of a behavioral outcome or a reward, crucially contributing to the fundamental mechanisms that support cognitive functions like learning, memory, and decision-making.",text 2
"Accurately visualizing epinephrine (EP) activity is essential for understanding its physiological functions and pathological processes in brain. However, to the best of our knowledge, reliable, rapid, and specifical measurement of EP dynamics at cellular and in vivo level hasn't been previously reported. Herein, we report the probe for EP imaging and biosensing in neurons and living brain of freely behaving animals, based on creating a series of supramolecular fluorescent chemodosimeters through host-guest interaction. The optimized chemodosimeter enables real-time imaging and quantifying of EP with high specificity, sensitivity, signal-to-noise ratio, and rapid kinetics (~240 ms) in neurons, brain tissues and zebrafish. More significantly, we demonstrate real-time monitoring of EP in 26 regions within deep brain of freely behaving male mice, unraveling a decreased EP concentration in the amygdala, thalamus, hypothalamus, hippocampus and striatum under fear-induced stress. These findings highlight our chemodosimeter as a powerful tool for precise measurements of EP dynamics in diverse model organisms.","Accurately visualizing epinephrine (EP) activity is essential for understanding its physiological functions and pathological processes in brain. However, to the best of our knowledge, reliable, rapid, and specifical measurement of EP dynamics at cellular and in vivo level hasn't been previously reported. Herein, we report the probe for EP imaging and biosensing in neurons and living brain of freely behaving animals, based on creating a series of supramolecular fluorescent chemodosimeters through host-guest interaction. The optimized chemodosimeter enables real-time imaging and quantifying of EP with high specificity, sensitivity, signal-to-noise ratio, and rapid kinetics (~240 ms) in neurons, brain tissues and zebrafish. More significantly, we demonstrate real-time monitoring of EP in 26 regions within deep brain of freely behaving male mice, unraveling an augmented EP concentration in the amygdala, thalamus, hypothalamus, hippocampus and striatum under fear-induced stress. These findings highlight our chemodosimeter as a powerful tool for precise measurements of EP dynamics in diverse model organisms.",text 2
"Epigenome, transcriptome, and proteome analyses of postmortem brains have revealed initial molecular insights into cocaine use disorder (CUD). However, the inter-relationship between these omics and the contribution of individual cell types remains largely unknown. We present an in-depth analysis of molecular changes in the ventral striatum in CUD at multi-omics and single-cell resolution. Integrative multi-omics analyses of microRNA sequencing (microRNA-seq), RNA sequencing (RNA-seq), and proteomics datasets in 41 individuals and single-nuclei RNA-seq in a subset of 16 individuals revealed conserved deregulation of metabolic pathways, oxidative phosphorylation, and glutamatergic signaling. Cell type-specific analyses identified direct metabolic pathway deregulation patterns in glial and neuronal cells, notably in astrocytes and medium-spiny neurons (MSNs). Characterizing astrocyte-neuron crosstalk revealed altered glutamatergic and cell-cell adhesion signaling in CUD. By applying a comprehensive multi-omics analytical framework, our study provides novel insights into CUD-associated molecular changes in the ventral striatum highlighting the perturbation of astrocytes, MSNs, and their crosstalk in CUD.","Epigenome, transcriptome, and proteome analyses of postmortem brains have revealed initial molecular insights into cocaine use disorder (CUD). However, the inter-relationship between these omics and the contribution of individual cell types remains largely unknown. We present an in-depth analysis of molecular changes in the ventral striatum in CUD at multi-omics and single-cell resolution. Integrative multi-omics analyses of microRNA sequencing (microRNA-seq), RNA sequencing (RNA-seq), and proteomics datasets in 41 individuals and single-nuclei RNA-seq in a subset of 16 individuals revealed conserved deregulation of metabolic pathways, oxidative phosphorylation, and glutamatergic signaling. Cell type-specific analyses identified inverse metabolic pathway deregulation patterns in glial and neuronal cells, notably in astrocytes and medium-spiny neurons (MSNs). Characterizing astrocyte-neuron crosstalk revealed altered glutamatergic and cell-cell adhesion signaling in CUD. By applying a comprehensive multi-omics analytical framework, our study provides novel insights into CUD-associated molecular changes in the ventral striatum highlighting the perturbation of astrocytes, MSNs, and their crosstalk in CUD.",text 2
"Sniffing is a motivated behavior displayed by nearly all terrestrial vertebrates. While sniffing is associated with acquiring and processing odors, sniffing is also intertwined with affective and motivated states. The systems which influence the display of sniffing are unclear. Here, we report that dopamine release into the ventral striatum in mice is coupled with bouts of sniffing and that stimulation of dopaminergic terminals in these regions drives increases in respiratory rate to initiate sniffing whereas inhibition of these terminals reduces respiratory rate. Both the firing of individual neurons and the activity of post-synaptic D1 and D2 dopamine receptor-expressing neurons are coupled with sniffing and local antagonism of D1 and D2 receptors squelches sniffing. Together, these results support a model whereby sniffing can be reduced by dopamine's actions upon ventral striatum neurons. The nature of sniffing being integral to both olfaction and motivated behaviors implicates this circuit in a wide array of functions.","Sniffing is a motivated behavior displayed by nearly all terrestrial vertebrates. While sniffing is associated with acquiring and processing odors, sniffing is also intertwined with affective and motivated states. The systems which influence the display of sniffing are unclear. Here, we report that dopamine release into the ventral striatum in mice is coupled with bouts of sniffing and that stimulation of dopaminergic terminals in these regions drives increases in respiratory rate to initiate sniffing whereas inhibition of these terminals reduces respiratory rate. Both the firing of individual neurons and the activity of post-synaptic D1 and D2 dopamine receptor-expressing neurons are coupled with sniffing and local antagonism of D1 and D2 receptors squelches sniffing. Together, these results support a model whereby sniffing can be initiated by dopamine's actions upon ventral striatum neurons. The nature of sniffing being integral to both olfaction and motivated behaviors implicates this circuit in a wide array of functions.",text 2
"Understanding how corticostriatal circuits mediate behavioral selection and initiation in a naturalistic setting is critical to understanding behavior choice and execution in unconstrained situations. The central striatum (CS) is well poised to play an important role in these spontaneous processes. Using fiber photometry and optogenetics, we identify a role for CS in grooming initiation. However, CS-evoked movements resemble short grooming fragments, suggesting additional input is required to appropriately sustain behavior once initiated. Consistent with this idea, the anterior lateral motor area (ALM) demonstrates a slow ramp in activity that peaks at grooming termination, supporting a potential role for ALM in encoding grooming bout length. Furthermore, optogenetic stimulation of ALM-CS terminals generates sustained grooming responses. Finally, dual-region photometry indicates that CS activation precedes ALM during grooming. Taken together, these data support a model in which CS is involved in grooming initiation, while ALM may encode grooming bout length.","Understanding how corticostriatal circuits mediate behavioral selection and initiation in a naturalistic setting is critical to understanding behavior choice and execution in unconstrained situations. The central striatum (CS) is well poised to play an important role in these spontaneous processes. Using fiber photometry and optogenetics, we identify a role for CS in grooming initiation. Furthermore, optogenetic stimulation of ALM-CS terminals generates sustained grooming responses. Finally, dual-region photometry indicates that CS activation precedes ALM during grooming. However, CS-evoked movements resemble short grooming fragments, suggesting additional input is required to appropriately sustain behavior once initiated. Consistent with this idea, the anterior lateral motor area (ALM) demonstrates a sharp decline in activity that peaks at grooming termination, contradicting the previously assumed role for ALM in encoding grooming bout length. Taken together, these data support a model in which CS is involved in grooming initiation, while ALM may encode grooming bout length.",text 1
"Loss of epigenetic information during physiological aging compromises cellular identity, leading to de-repression of developmental genes. Here, we assessed the epigenomic landscape of vulnerable neurons in two reference mouse models of Huntington neurodegenerative disease (HD), using cell-type-specific multi-omics, including temporal analysis at three disease stages via FANS-CUT&Tag. We show accelerated repression of developmental genes in HD striatal neurons, involving histone re-acetylation and depletion of H2AK119 ubiquitination and H3K27 trimethylation marks, which are catalyzed by polycomb repressive complexes 1 and 2 (PRC1 and PRC2), respectively. We further identify a PRC1-dependent subcluster of bivalent developmental transcription factors that is re-activated in HD striatal neurons. This mechanism likely involves progressive paralog switching between PRC1-CBX genes, which promotes the upregulation of normally low-expressed PRC1-CBX2/4/8 isoforms in striatal neurons, alongside the down-regulation of predominant PRC1-CBX isoforms in these cells (e.g., CBX6/7). Collectively, our data provide evidence for PRC1-dependent accelerated epigenetic aging in HD vulnerable neurons.","Loss of epigenetic information during physiological aging compromises cellular identity, leading to de-repression of developmental genes. Here, we assessed the epigenomic landscape of vulnerable neurons in two reference mouse models of Huntington neurodegenerative disease (HD), using cell-type-specific multi-omics, including temporal analysis at three disease stages via FANS-CUT&Tag. We show accelerated de-repression of developmental genes in HD striatal neurons, involving histone re-acetylation and depletion of H2AK119 ubiquitination and H3K27 trimethylation marks, which are catalyzed by polycomb repressive complexes 1 and 2 (PRC1 and PRC2), respectively. We further identify a PRC1-dependent subcluster of bivalent developmental transcription factors that is re-activated in HD striatal neurons. This mechanism likely involves progressive paralog switching between PRC1-CBX genes, which promotes the upregulation of normally low-expressed PRC1-CBX2/4/8 isoforms in striatal neurons, alongside the down-regulation of predominant PRC1-CBX isoforms in these cells (e.g., CBX6/7). Collectively, our data provide evidence for PRC1-dependent accelerated epigenetic aging in HD vulnerable neurons.",text 2
"In the dorsal striatum (DS), the direct- and indirect-pathway striatal projection neurons (dSPNs and iSPNs) play crucial opposing roles in controlling actions. However, it remains unclear whether and how dSPNs and iSPNs provide distinct and specific contributions to decision-making, a process transforming sensory inputs to actions. Here, we perform causal interrogations on the roles of dSPNs and iSPNs in the posterior DS (pDS) in auditory-guided decision-making. Unilateral activation of dSPNs or iSPNs produces strong opposite drives to choice behaviors regardless of task difficulty. However, inactivation of dSPNs or iSPNs leads to pronounced choice bias preferentially in difficult trials, suggesting decision-specific contributions. Indeed, temporally specific iSPN activation within, but not outside, the decision period significantly biased choices. Finally, concurrent disinhibition of both pathways via inactivating parvalbumin (PV)-positive interneurons leads to contralateral bias primarily in difficult trials. These results reveal specific contributions by coordinated dSPN and iSPN activity to decision-making processes, demonstrating that unilateral activation of dSPNs or iSPNs reduces opposite drives to choice behaviors regardless of task difficulty.","In the dorsal striatum (DS), the direct- and indirect-pathway striatal projection neurons (dSPNs and iSPNs) play crucial opposing roles in controlling actions. However, it remains unclear whether and how dSPNs and iSPNs provide distinct and specific contributions to decision-making, a process transforming sensory inputs to actions. Here, we perform causal interrogations on the roles of dSPNs and iSPNs in the posterior DS (pDS) in auditory-guided decision-making. Unilateral activation of dSPNs or iSPNs produces strong opposite drives to choice behaviors regardless of task difficulty. However, inactivation of dSPNs or iSPNs leads to pronounced choice bias preferentially in difficult trials, suggesting decision-specific contributions. Indeed, temporally specific iSPN activation within, but not outside, the decision period significantly biased choices. Finally, concurrent disinhibition of both pathways via inactivating parvalbumin (PV)-positive interneurons leads to contralateral bias primarily in difficult trials. These results reveal specific contributions by coordinated dSPN and iSPN activity to decision-making processes.",text 2
"How do the neural representations underlying category learning change as skill develops? We examined perceptual category learning using a prototype learning task known to recruit a corticostriatal system including the posterior striatum, motor cortex, visual cortex, and intraparietal sulcus (IPS). Male and female human participants practiced categorizing stimuli as category members or nonmembers (A vs not-A) across 3 d, with fMRI data collected at the beginning and end. Univariate analyses found that corticostriatal activity in regions associated with habitual instrumental learning was recruited across both sessions, but activity in regions associated with goal-directed instrumental learning decreased from Day 1 to Day 3. Multivoxel pattern analysis (MVPA) indicated that after training, the trained category could be more easily decoded from the IPS when compared with a novel category. Representational similarity analysis (RSA) showed development of category representations in the IPS and motor cortex. In addition, RSA revealed evidence for category-related representations including prototype representation in the ventromedial prefrontal cortex which may reflect disrupted development of schematic memory for the category structure. Overall, the results converge to show how performance of category decisions and representations of the category structure do not emerge after extensive training across the corticostriatal system underlying perceptual category learning.","How do the neural representations underlying category learning change as skill develops? We examined perceptual category learning using a prototype learning task known to recruit a corticostriatal system including the posterior striatum, motor cortex, visual cortex, and intraparietal sulcus (IPS). Male and female human participants practiced categorizing stimuli as category members or nonmembers (A vs not-A) across 3 d, with fMRI data collected at the beginning and end. Univariate analyses found that corticostriatal activity in regions associated with habitual instrumental learning was recruited across both sessions, but activity in regions associated with goal-directed instrumental learning decreased from Day 1 to Day 3. Multivoxel pattern analysis (MVPA) indicated that after training, the trained category could be more easily decoded from the IPS when compared with a novel category. Representational similarity analysis (RSA) showed development of category representations in the IPS and motor cortex. In addition, RSA revealed evidence for category-related representations including prototype representation in the ventromedial prefrontal cortex which may reflect parallel development of schematic memory for the category structure. Overall, the results converge to show how performance of category decisions and representations of the category structure emerge after extensive training across the corticostriatal system underlying perceptual category learning.",text 2
"The role of striatal pathways in cognitive processing is unclear. We studied dorsomedial striatal cognitive processing during interval timing, an elementary cognitive task that requires mice to estimate intervals of several seconds and involves working memory for temporal rules as well as attention to the passage of time. We harnessed optogenetic tagging to record from striatal D2-dopamine receptor-expressing medium spiny neurons (D2-MSNs) in the indirect pathway and from D1-dopamine receptor-expressing MSNs (D1-MSNs) in the direct pathway. We found that D2-MSNs and D1-MSNs exhibited distinct dynamics over temporal intervals as quantified by principal component analyses and trial-by-trial generalized linear models. MSN recordings helped construct and constrain a four-parameter drift-diffusion computational model in which MSN ensemble activity represented the accumulation of temporal evidence. This model predicted that disrupting either D2-MSNs or D1-MSNs would decrease interval timing response times and alter MSN firing. In line with this prediction, we found that optogenetic inhibition or pharmacological disruption of either D2-MSNs or D1-MSNs increased interval timing response times. Pharmacologically disrupting D2-MSNs or D1-MSNs also changed MSN dynamics and degraded trial-by-trial temporal decoding. Together, our findings demonstrate that D2-MSNs and D1-MSNs had opposing dynamics yet played complementary cognitive roles, implying that striatal direct and indirect pathways work together to shape temporal control of action. These data provide novel insight into basal ganglia cognitive operations beyond movement and have implications for human striatal diseases and therapies targeting striatal pathways.","The role of striatal pathways in cognitive processing is unclear. We studied dorsomedial striatal cognitive processing during interval timing, an elementary cognitive task that requires mice to estimate intervals of several seconds and involves working memory for temporal rules as well as attention to the passage of time. We harnessed optogenetic tagging to record from striatal D2-dopamine receptor-expressing medium spiny neurons (D2-MSNs) in the indirect pathway and from D1-dopamine receptor-expressing MSNs (D1-MSNs) in the direct pathway. We found that D2-MSNs and D1-MSNs exhibited distinct dynamics over temporal intervals as quantified by principal component analyses and trial-by-trial generalized linear models. MSN recordings helped construct and constrain a four-parameter drift-diffusion computational model in which MSN ensemble activity represented the accumulation of temporal evidence. This model predicted that disrupting either D2-MSNs or D1-MSNs would increase interval timing response times and alter MSN firing. In line with this prediction, we found that optogenetic inhibition or pharmacological disruption of either D2-MSNs or D1-MSNs increased interval timing response times. Pharmacologically disrupting D2-MSNs or D1-MSNs also changed MSN dynamics and degraded trial-by-trial temporal decoding. Together, our findings demonstrate that D2-MSNs and D1-MSNs had opposing dynamics yet played complementary cognitive roles, implying that striatal direct and indirect pathways work together to shape temporal control of action. These data provide novel insight into basal ganglia cognitive operations beyond movement and have implications for human striatal diseases and therapies targeting striatal pathways.",text 2
"The nucleus accumbens (NAc) is a key brain region for motivated behaviors, yet how distinct neuronal populations encode appetitive or aversive stimuli remains undetermined. Using microendoscopic calcium imaging in mice, we tracked NAc shell D1- or D2-medium spiny neurons' (MSNs) activity during exposure to stimuli of opposing valence and associative learning. Despite drift in individual neurons' coding, both D1- and D2-population activity was not sufficient to discriminate opposing valence unconditioned stimuli, but not predictive cues. Notably, D1- and D2-MSNs were similarly co-recruited during appetitive and aversive conditioning, supporting a concurrent role in associative learning. Conversely, when contingencies changed, there was an asymmetric response in the NAc, with more pronounced changes in the activity of D2-MSNs. Optogenetic manipulation of D2-MSNs provided causal evidence of the necessity of this population in the extinction of aversive associations. Our results reveal how NAc shell neurons encode valence, Pavlovian associations and their extinction, and unveil mechanisms underlying motivated behaviors.","The nucleus accumbens (NAc) is a key brain region for motivated behaviors, yet how distinct neuronal populations encode appetitive or aversive stimuli remains undetermined. Using microendoscopic calcium imaging in mice, we tracked NAc shell D1- or D2-medium spiny neurons' (MSNs) activity during exposure to stimuli of opposing valence and associative learning. Despite drift in individual neurons' coding, both D1- and D2-population activity was sufficient to discriminate opposing valence unconditioned stimuli, but not predictive cues. Notably, D1- and D2-MSNs were similarly co-recruited during appetitive and aversive conditioning, supporting a concurrent role in associative learning. Conversely, when contingencies changed, there was an asymmetric response in the NAc, with more pronounced changes in the activity of D2-MSNs. Optogenetic manipulation of D2-MSNs provided causal evidence of the necessity of this population in the extinction of aversive associations. Our results reveal how NAc shell neurons encode valence, Pavlovian associations and their extinction, and unveil mechanisms underlying motivated behaviors.",text 2
"Regulation of food intake and energy balance is critical to survival. Hunger develops as a response to energy deficit and drives food-seeking and consumption. However, motivations to eat are varied in nature and promoted by factors other than energy deficit. When dysregulated, nonhomeostatic drives to consume can contribute to disorders of food intake, adding to the increasing prevalence of restrictive eating disorders and obesity. Melanin-concentrating hormone (MCH) neurons have been implicated in the regulation of feeding behavior, in addition to a number of other fundamental behaviors including sleep, anxiety, and maternal behavior. Several studies suggest that MCH peptide increases food consumption, while studies of MCH neurons show effects only on cued feeding, and others show no effect of MCH neuron manipulation on feeding. MCH neurons have widespread projections to diverse downstream brain regions, yet few studies have investigated the function of specific projections or differentiated the behaviors they regulate. Here we use optogenetics, in combination with different behavioral paradigms, to elucidate the role of MCH projections to the nucleus accumbens (NAc) in sleep and feeding behavior. We show that MCH neurons projecting to the NAc do not induce changes in baseline feeding or REM sleep but do enhance the preference for a food paired with optogenetic stimulation. Furthermore, this effect is diminished in female mice relative to males, in line with previous results suggesting sex differences in the functional role of MCH neurons. These results suggest that MCH projections to the NAc can enhance the rewarding value of consumed food.","Regulation of food intake and energy balance is critical to survival. Hunger develops as a response to energy deficit and drives food-seeking and consumption. However, motivations to eat are varied in nature and promoted by factors other than energy deficit. When dysregulated, nonhomeostatic drives to consume can contribute to disorders of food intake, adding to the increasing prevalence of restrictive eating disorders and obesity. Melanin-concentrating hormone (MCH) neurons have been implicated in the regulation of feeding behavior, in addition to a number of other fundamental behaviors including sleep, anxiety, and maternal behavior. Several studies suggest that MCH peptide increases food consumption, while studies of MCH neurons show effects only on cued feeding, and others show no effect of MCH neuron manipulation on feeding. MCH neurons have widespread projections to diverse downstream brain regions, yet few studies have investigated the function of specific projections or differentiated the behaviors they regulate. Here we use optogenetics, in combination with different behavioral paradigms, to elucidate the role of MCH projections to the nucleus accumbens (NAc) in sleep and feeding behavior. We show that MCH neurons projecting to the NAc induce changes in baseline feeding and REM sleep, thereby diminishing the preference for a food paired with optogenetic stimulation. Furthermore, this effect is diminished in female mice relative to males, in line with previous results suggesting sex differences in the functional role of MCH neurons. These results suggest that MCH projections to the NAc can enhance the rewarding value of consumed food.",text 1
"Dopamine (DA) release in striatal circuits, including the nucleus accumbens medial shell (mNAcSh), tracks separable features of reward like motivation and reinforcement. However, the cellular and circuit mechanisms by which DA receptors transform DA release into distinct constructs of reward remain unclear. Here we show that DA D3 receptor (D3R) signaling in the mNAcSh drives motivated behavior in mice by regulating local microcircuits. Furthermore, D3Rs coexpress with DA D1 receptors, which regulate reinforcement, but not motivation. Paralleling dissociable roles in reward function, we report overlapping physiological actions of D3R and DA D1 receptor signaling in mNAcSh neurons. Our results establish a fundamental framework wherein DA signaling within the same nucleus accumbens cell type is physiologically compartmentalized via actions on distinct DA receptors. This structural and functional organization provides neurons in a limbic circuit with the unique ability to orchestrate dissociable aspects of reward-related behaviors relevant to the etiology of neuropsychiatric disorders.","Dopamine (DA) release in striatal circuits, including the nucleus accumbens medial shell (mNAcSh), tracks separable features of reward like motivation and reinforcement. However, the cellular and circuit mechanisms by which DA receptors transform DA release into distinct constructs of reward remain unclear. Here we show that DA D3 receptor (D3R) signaling in the mNAcSh drives motivated behavior in mice by regulating local microcircuits. Furthermore, D3Rs coexpress with DA D1 receptors, which regulate reinforcement, but not motivation. Paralleling dissociable roles in reward function, we report nonoverlapping physiological actions of D3R and DA D1 receptor signaling in mNAcSh neurons. Our results establish a fundamental framework wherein DA signaling within the same nucleus accumbens cell type is physiologically compartmentalized via actions on distinct DA receptors. This structural and functional organization provides neurons in a limbic circuit with the unique ability to orchestrate dissociable aspects of reward-related behaviors relevant to the etiology of neuropsychiatric disorders.",text 2
