text 1,text 2,label
"We found evident anatomic expansion and linear increases of fiber integrity in the lateral side of thalamus compared with the medial part. The tractography results indicated that thalamic connection to the frontal cortex developed later than the other thalamocortical connections (parieto-occipital, motor, somatosensory, and temporal). Using a connectivity-based segmentation strategy, we revealed that functional partitions of thalamic subdivisions were formed at 32 PMWs or earlier, and the partition developed toward the adult pattern in a lateral-to-medial pattern. Collectively, these findings revealed faster development of the lateral thalamus than the central part as well as a posterior-to-anterior developmental gradient of thalamocortical connectivity from the third trimester to early infancy.","We found evident anatomic expansion and linear decreases of fiber integrity in the lateral side of thalamus compared with the medial part. The tractography results indicated that thalamic connection to the frontal cortex developed later than the other thalamocortical connections (parieto-occipital, motor, somatosensory, and temporal). Using a connectivity-based segmentation strategy, we revealed that functional partitions of thalamic subdivisions were formed at 32 PMWs or earlier, and the partition developed toward the adult pattern in a lateral-to-medial pattern. Collectively, these findings revealed faster development of the lateral thalamus than the central part as well as a posterior-to-anterior developmental gradient of thalamocortical connectivity from the third trimester to early infancy.",text 1
"Respiration-driven rhythms emerged during all three states. However, prefrontal γ oscillations were less strongly entrained by respiration during HC than TS or Rew. Moreover, neuronal spikes of putative pyramidal cells and putative interneurons showed significant respiration phase-coupling throughout behaviors with characteristic phase preferences depending on the behavioral state. Finally, while phase-coupling dominated in deep layers in HC and Rew conditions, TS resulted in the recruitment of superficial layer neurons to respiration. These results jointly suggest that respiration dynamically entrains prefrontal neuronal activity depending on the behavioral state.","Respiration-driven rhythms emerged during all three states. However, prefrontal γ oscillations were more strongly entrained by respiration during HC than TS or Rew. Moreover, neuronal spikes of putative pyramidal cells and putative interneurons showed significant respiration phase-coupling throughout behaviors with characteristic phase preferences depending on the behavioral state. Finally, while phase-coupling dominated in deep layers in HC and Rew conditions, TS resulted in the recruitment of superficial layer neurons to respiration. These results jointly suggest that respiration dynamically entrains prefrontal neuronal activity depending on the behavioral state.",text 2
"Sustained stimulation for a longer duration (20 s at 50 Hz) caused additional prolonged net acidification at the cleft. Activity-induced liberation of intracellular Ca2+ in muscle positively correlated with alkalization of the synaptic cleft, whereas inhibiting PMCA significantly decreased the extent of cleft alkalization. Thus, cholinergic synapses of the mouse NMJ typically alkalize because of cytosolic Ca2+ liberated in muscle during activity, unless under highly strenuous conditions where acidification predominates.","Sustained stimulation for a longer duration (20 s at 50 Hz) caused additional prolonged net alkalization at the cleft. Activity-induced liberation of intracellular Ca2+ in muscle positively correlated with alkalization of the synaptic cleft, whereas inhibiting PMCA significantly decreased the extent of cleft alkalization. Thus, cholinergic synapses of the mouse NMJ typically alkalize because of cytosolic Ca2+ liberated in muscle during activity, unless under highly strenuous conditions where acidification predominates.",text 1
"Finally, confocal and super-resolution imaging revealed that phasic neuron release sites are organized in a more dispersed arrangement, with enhanced stoichiometry of voltage-gated Ca2+ channels relative to other active zone scaffolds. These data suggest that distinctions in active zone nano-architecture and Ca2+ influx collaborate to differentially tune glutamate release at tonic versus phasic synaptic subtypes.","Finally, confocal and super-resolution imaging revealed that phasic neuron release sites are organized in a more compact arrangement, with enhanced stoichiometry of voltage-gated Ca2+ channels relative to other active zone scaffolds. These data suggest that distinctions in active zone nano-architecture and Ca2+ influx collaborate to differentially tune glutamate release at tonic versus phasic synaptic subtypes.",text 2
Our results thus suggest distinct mechanisms underlying prior biases in perceptual inference and favor the notion that hallucination proneness could reflect reductions in the representation or use of perceptual priors independent of sensory noise.,Our results thus suggest distinct mechanisms underlying prior biases in perceptual inference and favor the notion that hallucination proneness could reflect direct alterations in the representation or use of perceptual priors independent of sensory noise.,text 2
"We observed a significant disruption of L5-V1 axon terminal organization in the SC of SC-cKO mice. Importantly, retinocollicular topography was unaffected in this context, suggesting that alignment is also disrupted. Time-course experiments suggest that NMDA receptors may play a critical role in the refinement of L5-V1 inputs in the SC. Together, these data implicate NMDA receptors as critical mediators of activity-dependent visual map alignment in the SC.","We observed a significant disruption of L5-V1 axon terminal organization in the SC of SC-cKO mice. Importantly, retinocollicular topography was enhanced in this context, suggesting that alignment is also disrupted. Time-course experiments suggest that NMDA receptors may play a critical role in the refinement of L5-V1 inputs in the SC. Together, these data implicate NMDA receptors as critical mediators of activity-dependent visual map alignment in the SC.",text 1
"In the absence of Sema5A/5B-PlexA1/A3 signaling, some CS axons are prematurely defasciculated in the medulla of the brainstem, and those defasciculated CS axons aberrantly transverse in the spinal gray matter instead of the spinal dorsal funiculus. In the absence of Sema5A/Sema5B-PlexA1/A3 signaling, CS axons, which would normally innervate the lumbar spinal cord, are unbundled in the spinal gray matter, and prematurely innervate the cervical gray matter with enhanced innervation of the lumbar gray matter. In both Sema5A/5B and PlexA1/A3 mutant mice (both sexes), stimulation of the hindlimb motor cortex aberrantly evokes robust forelimb muscle activation. Finally, Sema5A/5B and PlexA1/A3 mutant mice show deficits in skilled movements. These results suggest that proper fasciculation of CS axons is required for appropriate neural circuit wiring and ultimately affect the ability to perform skilled movements.","In the absence of Sema5A/5B-PlexA1/A3 signaling, some CS axons are prematurely defasciculated in the medulla of the brainstem, and those defasciculated CS axons aberrantly transverse in the spinal gray matter instead of the spinal dorsal funiculus. In the absence of Sema5A/Sema5B-PlexA1/A3 signaling, CS axons, which would normally innervate the lumbar spinal cord, are unbundled in the spinal gray matter, and prematurely innervate the cervical gray matter with reduced innervation of the lumbar gray matter. In both Sema5A/5B and PlexA1/A3 mutant mice (both sexes), stimulation of the hindlimb motor cortex aberrantly evokes robust forelimb muscle activation. Finally, Sema5A/5B and PlexA1/A3 mutant mice show deficits in skilled movements. These results suggest that proper fasciculation of CS axons is required for appropriate neural circuit wiring and ultimately affect the ability to perform skilled movements.",text 2
"We observed size and redox asymmetry of mitochondrial traffic in axons, suggesting an active QC mechanism in this compartment. We also document biochemical complementation upon the fusion and fission of axonal mitochondria. Eliminating fusion by knocking down the neuronal mitochondrial fusion protein mitofusin 2 (MFN2) increased the rates of axonal mitochondrial trafficking and fusion, decreased the levels of synaptic vesicle (SV) proteins, inhibited exocytosis, and impaired SV recruitment from the reserve pool during extended stimulation. MFN2 knockdown also resulted in presynaptic Ca2+ dyshomeostasis. Remarkably, upon MFN2 knockdown, presynaptic mitochondria sequestered Ca2+ more efficiently, effectively limiting presynaptic Ca2+ transients during stimulation. These results support an active mitochondrial trafficking and fusion-related QC process that supports presynaptic Ca2+ handling and the SV cycle.","We observed size and redox asymmetry of mitochondrial traffic in axons, suggesting an active QC mechanism in this compartment. We also document biochemical complementation upon the fusion and fission of axonal mitochondria. Eliminating fusion by knocking down the neuronal mitochondrial fusion protein mitofusin 2 (MFN2) reduced the rates of axonal mitochondrial trafficking and fusion, decreased the levels of synaptic vesicle (SV) proteins, inhibited exocytosis, and impaired SV recruitment from the reserve pool during extended stimulation. MFN2 knockdown also resulted in presynaptic Ca2+ dyshomeostasis. Remarkably, upon MFN2 knockdown, presynaptic mitochondria sequestered Ca2+ more efficiently, effectively limiting presynaptic Ca2+ transients during stimulation. These results support an active mitochondrial trafficking and fusion-related QC process that supports presynaptic Ca2+ handling and the SV cycle.",text 2
"Inhibition of ELS-activated NAc neurons, but not control-tagged neurons, ameliorated social avoidance behavior following chronic social defeat stress in males. These data provide evidence that ELS-induced stress hypersensitivity is encoded at the level of corticolimbic neuronal ensembles.","Inhibition of ELS-activated NAc neurons, but not control-tagged neurons, exacerbated social avoidance behavior following chronic social defeat stress in males. These data provide evidence that ELS-induced stress hypersensitivity is encoded at the level of corticolimbic neuronal ensembles.",text 1
"The majority of transcleft structures connect to material in both pre- and postsynaptic compartments. We found several instances of assemblies connecting to both synaptic vesicles and postsynaptic density scaffolding. Contrary to our expectations, each excitatory synaptic vesicle within 30 nm of the active zone does not contact any assembly. Further, intracellular structures were often shared between assemblies, entangling them to form larger complexes or association domains, often in small clusters of vesicles. Our findings suggest that transsynaptic assemblies physically connect the three compartments, allow for coordinated molecular organization, and may combine to form specialized functional association domains, resembling the light-level nanocolumns.","The majority of transcleft structures connect to material in both pre- and postsynaptic compartments. We found several instances of assemblies connecting to both synaptic vesicles and postsynaptic density scaffolding. Each excitatory synaptic vesicle within 30 nm of the active zone contacts one or more assembly. Further, intracellular structures were often shared between assemblies, entangling them to form larger complexes or association domains, often in small clusters of vesicles. Our findings suggest that transsynaptic assemblies physically connect the three compartments, allow for coordinated molecular organization, and may combine to form specialized functional association domains, resembling the light-level nanocolumns.",text 2
"We found that paraventricular thalamus (PVT) neurons are robustly activated by acute restraining stress. Elevated PVT activity during probabilistic fear memory expression decreases spiking in the dmPFC somatostatin neurons which in turn suppresses spiking of dmPFC parvalbumin (PV) neurons, and reverts the usual high fear responses associated with probabilistic fear memory to low fear. This dynamic and reversible modulation allows the original memory to be preserved and modulated during memory expression. In contrast, elevated PVT activity during fear conditioning impairs synaptic modifications in the dmPFC PV-neurons and abolishes the formation of probabilistic fear memory. Thus, PVT functions as a stress sensor to modulate the formation and expression of aversive memory by tuning inhibitory functions in the prefrontal circuitry.","We found that paraventricular thalamus (PVT) neurons are robustly activated by acute restraining stress. Elevated PVT activity during probabilistic fear memory expression increases spiking in the dmPFC somatostatin neurons which in turn suppresses spiking of dmPFC parvalbumin (PV) neurons, and reverts the usual low fear responses associated with probabilistic fear memory to high fear. This dynamic and reversible modulation allows the original memory to be preserved and modulated during memory expression. In contrast, elevated PVT activity during fear conditioning impairs synaptic modifications in the dmPFC PV-neurons and abolishes the formation of probabilistic fear memory. Thus, PVT functions as a stress sensor to modulate the formation and expression of aversive memory by tuning inhibitory functions in the prefrontal circuitry.",text 2
"As few as 5 unitary inputs produced large decreases in firing irregularity. The firing rate was also reduced initially, but PV+ neurons exhibited a slow spike-frequency adaptation that partially restored the rate despite sustained inhibition. We conclude that the irregular firing pattern of GPe neurons in vivo is largely due to the ongoing local inhibitory synaptic barrage produced by the spontaneous firing of other GPe neurons.","As few as 5 unitary inputs produced large increases in firing irregularity. The firing rate was also reduced initially, but PV+ neurons exhibited a slow spike-frequency adaptation that partially restored the rate despite sustained inhibition. We conclude that the irregular firing pattern of GPe neurons in vivo is largely due to the ongoing local inhibitory synaptic barrage produced by the spontaneous firing of other GPe neurons.",text 2
"When mice were chronically maintained on diets with specific fat contents and then later offered foods with new fat contents, we also found that GLP-1R agonism increased food intake toward foods with differing fat contents, indicating that GC GLP-1R influences may depend on palatability of the food. Together, these results provide evidence for a specific cell population in the GC that may hold roles in both homeostatic and hedonic food intake.","When mice were chronically maintained on diets with specific fat contents and then later offered foods with new fat contents, we also found that GLP-1R agonism reduced food intake toward foods with differing fat contents, indicating that GC GLP-1R influences may depend on palatability of the food. Together, these results provide evidence for a specific cell population in the GC that may hold roles in both homeostatic and hedonic food intake.",text 2
"Participants' performance decreased in accuracy and speed with increasing cognitive demand. Pupil size increased with increasing difficulty for both the auditory and the visual task. In contrast, α power showed diverging neural dynamics: parietal α power increased with increasing difficulty in the visual task, but not with increasing difficulty in the auditory task. Furthermore, independent of task difficulty, within-participant trial-by-trial fluctuations in pupil size were negatively correlated with α power. Difficulty-induced changes in pupil size and α power, however, did not correlate, which is consistent with their different cognitive-demand sensitivities. Overall, the current study demonstrates that the dynamics of the neurophysiological indices of cognitive demand and associated effort are multifaceted and potentially modality-dependent under complex audiovisual-task conditions.","Participants' performance decreased in accuracy and speed with increasing cognitive demand. Pupil size increased with increasing difficulty for both the auditory and the visual task. In contrast, α power showed diverging neural dynamics: parietal α power decreased with increasing difficulty in the visual task, but not with increasing difficulty in the auditory task. Furthermore, independent of task difficulty, within-participant trial-by-trial fluctuations in pupil size were negatively correlated with α power. Difficulty-induced changes in pupil size and α power, however, did not correlate, which is consistent with their different cognitive-demand sensitivities. Overall, the current study demonstrates that the dynamics of the neurophysiological indices of cognitive demand and associated effort are multifaceted and potentially modality-dependent under complex audiovisual-task conditions.",text 2
Autistic children demonstrated attenuated automatic contour integration over lateral occipital regions relative to neurotypical controls. The data are discussed in terms of the role of predictive feedback processes on perception of global stimulus features and the notion that weakened “priors” may play a role in the visual processing anomalies seen in autism.,Autistic children demonstrated enhanced automatic contour integration over lateral occipital regions relative to neurotypical controls. The data are discussed in terms of the role of predictive feedback processes on perception of global stimulus features and the notion that weakened “priors” may play a role in the visual processing anomalies seen in autism.,text 1
"Interestingly, the rescue in neuronal survival in zQ175:VGLUT3–/– mice is accompanied by an increase in the number of nuclear mutant huntingtin (mHTT) aggregates with no change in the total aggregate levels or microgliosis. Collectively, these findings provide novel evidence that VGLUT3, despite its limited expression, can be a vital contributor to HD pathophysiology and a viable target for HD therapeutics.","Interestingly, the rescue in neuronal survival in zQ175:VGLUT3–/– mice is accompanied by a reduction in the number of nuclear mutant huntingtin (mHTT) aggregates with no change in the total aggregate levels or microgliosis. Collectively, these findings provide novel evidence that VGLUT3, despite its limited expression, can be a vital contributor to HD pathophysiology and a viable target for HD therapeutics.",text 2
Single-units showed diminished selectivity for NSeqs over RSeqs after the social experience. Our study uncovers the importance of predictive sequences and introduces mouse USVs as a promising model to study context-dependent speech like communications.,Single-units showed enhanced selectivity for NSeqs over RSeqs after the social experience. Our study uncovers the importance of predictive sequences and introduces mouse USVs as a promising model to study context-dependent speech like communications.,text 2
Our results reveal that these male mice have normal basal synaptic transmission but exhibit enhanced LTD and deficits in LTP. They also display deficits in short-term spatial memory and cognitive flexibility. These findings underscore the critical roles of GluA1 ubiquitination in bidirectional synaptic plasticity and cognition in male mice.,Our results reveal that these male mice have normal basal synaptic transmission but exhibit enhanced LTP and deficits in LTD. They also display deficits in short-term spatial memory and cognitive flexibility. These findings underscore the critical roles of GluA1 ubiquitination in bidirectional synaptic plasticity and cognition in male mice.,text 2
"In both male and female animals, ELS induction impaired the behavioral detection of short gaps in sound, which are critical for speech perception. This was accompanied by reduced neural responses to gaps in auditory cortex, the auditory periphery, and auditory brainstem. ELS thus degrades the fidelity of sensory representations available to higher regions, and could contribute to well-known ELS-induced problems with cognition.","In both male and female animals, ELS induction enhanced the behavioral detection of short gaps in sound, which are critical for speech perception. This was accompanied by reduced neural responses to gaps in auditory cortex, the auditory periphery, and auditory brainstem. ELS thus degrades the fidelity of sensory representations available to higher regions, and could contribute to well-known ELS-induced problems with cognition.",text 1
"APP deficiency altered excitatory neurotransmission at medial perforant path synapses, which was accompanied by transcriptomic and ultrastructural changes. Moreover, presynaptic but not postsynaptic APP deletion through the local injection of Cre-expressing adeno-associated viruses in conditional APPflox/flox tissue cultures decreased the neurotransmission efficacy at perforant path synapses. In summary, these data suggest a physiological role for presynaptic APP at medial perforant path synapses that may be adversely affected under altered APP processing conditions.","APP deficiency altered excitatory neurotransmission at medial perforant path synapses, which was accompanied by transcriptomic and ultrastructural changes. Moreover, presynaptic but not postsynaptic APP deletion through the local injection of Cre-expressing adeno-associated viruses in conditional APPflox/flox tissue cultures increased the neurotransmission efficacy at perforant path synapses. In summary, these data suggest a physiological role for presynaptic APP at medial perforant path synapses that may be adversely affected under altered APP processing conditions.",text 2
"Participants with hippocampal lesions displayed impaired patterns of choices in the experiential task but not in the hypothetical task. Specifically, hippocampal lesions were associated with increased amplitude of the delay-reward trade-off, with a reduction in preference for the delayed option as the delay increased. These results help explain previous discrepancies across animal and human studies, indicating that the hippocampus plays a critical role in temporal discounting when the outcomes of decisions are experienced in the moment, but not necessarily when they are hypothetical.","Participants with hippocampal lesions displayed impaired patterns of choices in the experiential task but not in the hypothetical task. Specifically, hippocampal lesions were associated with decreased amplitude of the delay-reward trade-off, with persistent choice of the delayed option despite delay increase. These results help explain previous discrepancies across animal and human studies, indicating that the hippocampus plays a critical role in temporal discounting when the outcomes of decisions are experienced in the moment, but not necessarily when they are hypothetical.",text 2
"Our findings show that insula DYN deletion blocked escalated consumption and decreased the overall intake of and preference for alcohol in male and female mice. This effect was specific to alcohol in male mice, as DYN deletion did not impact sucrose intake. Further, insula KOR antagonism reduced alcohol intake and preference during the early phase of IA in male mice only. Alcohol consumption was not affected by insula KOR knockout in either sex. In addition, we found that long-term IA decreased the intrinsic excitability of DYN and deep layer pyramidal neurons (DLPNs) in the insula of male mice. Excitatory synaptic transmission was also impacted by IA, as it drove an increase in excitatory synaptic drive in both DYN neurons and DLPNs. Combined, our findings suggest there is a dynamic interplay between excessive alcohol consumption and insula DYN/KOR microcircuitry.","Our findings show that insula DYN deletion blocked escalated consumption and increased the overall intake of and preference for alcohol in male and female mice. This effect was specific to alcohol in male mice, as DYN deletion did not impact sucrose intake. Further, insula KOR antagonism reduced alcohol intake and preference during the early phase of IA in male mice only. Alcohol consumption was not affected by insula KOR knockout in either sex. In addition, we found that long-term IA decreased the intrinsic excitability of DYN and deep layer pyramidal neurons (DLPNs) in the insula of male mice. Excitatory synaptic transmission was also impacted by IA, as it drove an increase in excitatory synaptic drive in both DYN neurons and DLPNs. Combined, our findings suggest there is a dynamic interplay between excessive alcohol consumption and insula DYN/KOR microcircuitry.",text 1
"Participants learned more rapidly from positive than negative feedback and were less likely to change self-views for traits with more dependencies in the network. Further, participants back propagated feedback across network relations while retrieving prior feedback on the basis of network similarity to inform ongoing self-views. Activation in ventromedial prefrontal cortex (vmPFC) reflected the constrained updating process such that positive feedback led to higher activation and negative feedback to less activation for traits with more dependencies. Additionally, vmPFC was associated with the novelty of a trait relative to previously self-evaluated traits in the network, and angular gyrus was associated with greater certainty for self-beliefs given the relevance of prior feedback. We propose that neural computations that selectively enhance or attenuate social feedback and retrieve past relevant experiences to guide ongoing self-evaluations may support an overall positive and coherent self-concept.","Participants learned more rapidly from negative than positive feedback and were less likely to change self-views for traits with more dependencies in the network. Further, participants back propagated feedback across network relations while retrieving prior feedback on the basis of network similarity to inform ongoing self-views. Activation in ventromedial prefrontal cortex (vmPFC) reflected the constrained updating process such that positive feedback led to higher activation and negative feedback to less activation for traits with more dependencies. Additionally, vmPFC was associated with the novelty of a trait relative to previously self-evaluated traits in the network, and angular gyrus was associated with greater certainty for self-beliefs given the relevance of prior feedback. We propose that neural computations that selectively enhance or attenuate social feedback and retrieve past relevant experiences to guide ongoing self-evaluations may support an overall positive and coherent self-concept.",text 1
"Activation of opioid receptors suppresses the firing and inhibitory synaptic transmission of PVT neurons in brain slices. On the other hand, the involvement of opioid modulation is reduced after chronic morphine exposure, probably because of desensitization and internalization of opioid receptors in the PVT. Overall, the opioid system is essential for the modulation of PVT activities.","Activation of opioid receptors increases the firing and inhibitory synaptic transmission of PVT neurons in brain slices. On the other hand, the involvement of opioid modulation is reduced after chronic morphine exposure, probably because of desensitization and internalization of opioid receptors in the PVT. Overall, the opioid system is essential for the modulation of PVT activities.",text 1
"Despite group similarities in the stop-signal response time (SSRT; the classic inhibitory control measure), compared with HCs, iHUDs exhibited impaired target detection sensitivity (proportion of hits in go vs false alarms in stop trials; p = 0.003). Additionally, iHUDs exhibited lower right anterior PFC (aPFC) and dorsolateral PFC (dlPFC) activity during successful versus failed stops (the hallmark inhibitory control contrast). Lower left dlPFC/supplementary motor area (SMA) activity was associated with slower SSRT specifically in iHUDs and lower left aPFC activity with worse target sensitivity across all participants (p < 0.05 corrected). Importantly, in iHUDs, lower left SMA and aPFC activity during inhibitory control was associated with shorter time since last use and higher severity of dependence, respectively (p < 0.05 corrected). Together, results revealed lower perceptual sensitivity and hypoactivations during inhibitory control in cognitive control regions (e.g., aPFC, dlPFC, SMA) as associated with task performance and heroin use severity measures in iHUDs. Such neurobehavioral inhibitory control deficits may contribute to self-control lapses in heroin addiction, constituting targets for prevention and intervention efforts to enhance recovery.","Despite group similarities in the stop-signal response time (SSRT; the classic inhibitory control measure), compared with HCs, iHUDs exhibited impaired target detection sensitivity (proportion of hits in go vs false alarms in stop trials; p = 0.003). Additionally, iHUDs exhibited lower right anterior PFC (aPFC) and dorsolateral PFC (dlPFC) activity during failed versus successful stops (the hallmark inhibitory control contrast). Lower left dlPFC/supplementary motor area (SMA) activity was associated with slower SSRT specifically in iHUDs and lower left aPFC activity with worse target sensitivity across all participants (p < 0.05 corrected). Importantly, in iHUDs, lower left SMA and aPFC activity during inhibitory control was associated with shorter time since last use and higher severity of dependence, respectively (p < 0.05 corrected). Together, results revealed lower perceptual sensitivity and hypoactivations during inhibitory control in cognitive control regions (e.g., aPFC, dlPFC, SMA) as associated with task performance and heroin use severity measures in iHUDs. Such neurobehavioral inhibitory control deficits may contribute to self-control lapses in heroin addiction, constituting targets for prevention and intervention efforts to enhance recovery.",text 1
