text 1,text 2,label
"The central amygdala (CeA) has emerged as an important brain region for regulating both negative (fear and anxiety) and positive (reward) affective behaviors. The CeA has been proposed to encode affective information in the form of valence (whether the stimulus is good or bad) or salience (how significant is the stimulus), but the extent to which these two types of stimulus representation occur in the CeA is not known. Here, we used single cell calcium imaging in mice during appetitive and aversive conditioning and found that majority of CeA neurons (~65%) encode the valence of the unconditioned stimulus (US) with a smaller subset of cells (~15%) encoding the salience of the US. Valence and salience encoding of the conditioned stimulus (CS) was also observed, albeit to a lesser extent. These findings show that the CeA is a site of convergence for encoding oppositely valenced US information.","The central amygdala (CeA) has emerged as an important brain region for regulating both negative (fear and anxiety) and positive (reward) affective behaviors. The CeA has been proposed to encode affective information in the form of valence (whether the stimulus is good or bad) or salience (how significant is the stimulus), but the extent to which these two types of stimulus representation occur in the CeA is not known. Here, we used single cell calcium imaging in mice during appetitive and aversive conditioning and found that majority of CeA neurons (~65%) encode the valence of the unconditioned stimulus (US) with a smaller subset of cells (~15%) encoding the salience of the US. Valence and salience encoding of the conditioned stimulus (CS) was also observed, albeit to a lesser extent. These findings show that valence representation in CeA leads to the reduction of salience encoding rather than a convergence of oppositely valenced US information.",text 1
"The amygdala attributes valence and emotional salience to environmental stimuli and regulates how these stimuli affect behavior. Within the amygdala, a distinct class of evolutionarily conserved neurons form the intercalated cell (ITC) clusters, mainly located around the boundaries of the lateral and basal nuclei. Here, we review the anatomical, physiological and molecular characteristics of ITCs, and detail the organization of ITC clusters and their connectivity with one another and other brain regions. We describe how ITCs undergo experience-dependent plasticity and discuss emerging evidence demonstrating how ITCs are innervated and functionally regulated by neuromodulatory systems. We summarize recent findings showing that experience alters the balance of activity between different ITC clusters, thereby determining prevailing behavioral output. Finally, we propose a model in which ITCs form a key system for integrating divergent inputs and orchestrating brain-wide circuits to generate behavioral states attuned to current environmental circumstances and internal needs.","The amygdala attributes valence and emotional salience to environmental stimuli and regulates how these stimuli affect behavior. Within the amygdala, a distinct class of evolutionarily conserved neurons form the intercalated cell (ITC) clusters, mainly located around the boundaries of the lateral and basal nuclei. Here, we review the anatomical, physiological and molecular characteristics of ITCs, and detail the organization of ITC clusters and their connectivity with one another and other brain regions. We describe how ITCs undergo experience-dependent plasticity and discuss emerging evidence demonstrating how ITCs are innervated and functionally regulated by neuromodulatory systems. We summarize recent findings showing that the balance of activity between different ITC clusters alters the experience, thereby determining prevailing behavioral output. Finally, we propose a model in which ITCs form a key system for integrating divergent inputs and orchestrating brain-wide circuits to generate behavioral states attuned to current environmental circumstances and internal needs.",text 1
"Late-life cognitive impairment and depression frequently co-occur and share many symptoms. However, the specific neural and clinical factors contributing to both their common and distinct profiles in older adults remain unclear. We investigated resting-state correlates of cognitive and depressive symptoms in older adults (n = 248 and n = 95) using clinical, blood, and neuroimaging data. We computed a connectivity matrix across default mode, executive control, and salience networks. Cross-validated elastic net regression identified features reflecting cognitive function and depressive symptoms. These features were validated on a held-out dataset. We discovered that white matter hyperintensities and nine overlapping nodes spanning all three networks are associated with both cognitive function and depressive symptoms, including left amygdala, left hippocampus, and bilateral ventral tegmental area. Our findings reveal intertwined neural nodes influencing depressive symptoms, leading to cognitive impairment in late life, offering insights into shared characteristics and potential therapeutic targets. Resting-state neuroimaging markers are associated with symptoms of cognitive decline and late-life depression. Symptom-associated connectivity alterations were present across three major brain networks of interest, including the salience, default mode, and executive control networks. Some regions of interest are associated with both cognitive function and depressive symptoms, including the left amygdala, left hippocampus, and bilateral ventral tegmental area.","Late-life cognitive impairment and depression frequently co-occur and share many symptoms. However, the specific neural and clinical factors contributing to both their common and distinct profiles in older adults remain unclear. We investigated resting-state correlates of cognitive and depressive symptoms in older adults (n = 248 and n = 95) using clinical, blood, and neuroimaging data. We computed a connectivity matrix across default mode, executive control, and salience networks. Cross-validated elastic net regression identified features reflecting cognitive function and depressive symptoms. These features were validated on a held-out dataset. We discovered that white matter hyperintensities and nine overlapping nodes spanning all three networks are associated with both cognitive function and depressive symptoms, including left amygdala, left hippocampus, and bilateral ventral tegmental area. Our findings reveal intertwined neural nodes influencing cognitive impairment and depressive symptoms in late life, offering insights into shared characteristics and potential therapeutic targets. Resting-state neuroimaging markers are associated with symptoms of cognitive decline and late-life depression. Symptom-associated connectivity alterations were present across three major brain networks of interest, including the salience, default mode, and executive control networks. Some regions of interest are associated with both cognitive function and depressive symptoms, including the left amygdala, left hippocampus, and bilateral ventral tegmental area.",text 2
"Women are disproportionately affected by chronic pain compared with men. While societal and environmental factors contribute to this disparity, sex-based biological differences in the processing of pain are also believed to play significant roles. The central lateral nucleus of the amygdala (CeLC) is a key region for the emotional-affective dimension of pain, and a prime target for exploring sex differences in pain processing since a recent study demonstrated sex differences in CGRP actions in this region. Inputs to CeLC from the parabrachial nucleus (PB) play a causal role in aversive processing and release both glutamate and calcitonin gene-related peptide (CGRP). CGRP is thought to play a crucial role in chronic pain by potentiating glutamatergic signaling in CeLC. However, it is not known if this CGRP-mediated synaptic plasticity occurs similarly in males and females. Here, we tested the hypothesis that female CeLC neurons experience greater potentiation of glutamatergic signaling than males following endogenous CGRP exposure. Using trains of optical stimuli to evoke transient CGRP release from PB terminals in CeLC, We find that subsequent CGRP responses are preferentially potentiated in CeLC neurons from female mice, leading to enhanced glutamatergic signaling. This potentiation was CGRP dependent and involved a postsynaptic mechanism. This sex difference in CGRP sensitivity may explain sex differences in affective pain processing.","Women are disproportionately affected by chronic pain compared with men. While societal and environmental factors contribute to this disparity, sex-based biological differences in the processing of pain are also believed to play significant roles. The central lateral nucleus of the amygdala (CeLC) is a key region for the emotional-affective dimension of pain, and a prime target for exploring sex differences in pain processing since a recent study demonstrated sex differences in CGRP actions in this region. Inputs to CeLC from the parabrachial nucleus (PB) play a causal role in aversive processing and release both glutamate and calcitonin gene-related peptide (CGRP). CGRP is thought to play a crucial role in chronic pain by potentiating glutamatergic signaling in CeLC. However, it is not known if this CGRP-mediated synaptic plasticity occurs similarly in males and females. Here, we tested the hypothesis that female CeLC neurons experience greater potentiation of glutamatergic signaling than males following endogenous CGRP exposure. Using trains of optical stimuli to evoke transient CGRP release from PB terminals in CeLC, we find that subsequent glutamatergic responses are preferentially potentiated in CeLC neurons from female mice. This potentiation was CGRP dependent and involved a postsynaptic mechanism. This sex difference in CGRP sensitivity may explain sex differences in affective pain processing.",text 2
"Long-term memory (LTM) consolidation is thought to require the prior establishment of short-term memory (STM). Here we show that optogenetic or genetic CaMKII inhibition impairs STM for an inhibitory avoidance task at 1 h but not LTM at 1 day in mice. Similarly, cortico-amygdala synaptic potentiation was more sensitive to CaMKII inhibition at 1 h than at 1 day after training. Thus, STM requires the formation of LTM, and CaMKII-dependent plasticity specifically regulates STM for avoidance memory.","Long-term memory (LTM) consolidation is thought to require the prior establishment of short-term memory (STM). Here we show that optogenetic or genetic CaMKII inhibition impairs STM for an inhibitory avoidance task at 1 h but not LTM at 1 day in mice. Similarly, cortico-amygdala synaptic potentiation was more sensitive to CaMKII inhibition at 1 h than at 1 day after training. Thus, LTM does not require the formation of STM, and CaMKII-dependent plasticity specifically regulates STM for avoidance memory.",text 2
"We appraise other people's emotions by combining multiple sources of information, including somatic facial/body reactions and the surrounding context. Wealthy literature revealed how people take into account contextual information in the interpretation of facial expressions, but the mechanisms mediating such influence still need to be duly investigated. Across two experiments, we mapped the neural representations of distinct (but comparably unpleasant) negative states, pain, and disgust, as conveyed by naturalistic facial expressions or contextual sentences. Negative expressions led to shared activity in the fusiform gyrus and superior temporal sulcus. Instead, pain contexts recruited the supramarginal, postcentral, and insular cortex, whereas disgust contexts triggered the temporoparietal cortex and hippocampus/amygdala. When pairing the two sources of information together, we found a higher likelihood of classifying an expression according to the sentence following it. Furthermore, networks specifically involved in processing contexts were re-enacted whenever a context followed said face. Finally, the perigenual medial prefrontal cortex (mPFC) showed increased activity for consistent (vs inconsistent) face-context pairings, suggesting that it integrates state-specific information by adapting the face to the context sources. Overall, our study reveals the heterogeneous nature of face-context information integration, which operates both according to a state-general and state-specific principle, with the latter mediated by the perigenual medial prefrontal cortex.","We appraise other people's emotions by combining multiple sources of information, including somatic facial/body reactions and the surrounding context. Wealthy literature revealed how people take into account contextual information in the interpretation of facial expressions, but the mechanisms mediating such influence still need to be duly investigated. Across two experiments, we mapped the neural representations of distinct (but comparably unpleasant) negative states, pain, and disgust, as conveyed by naturalistic facial expressions or contextual sentences. Negative expressions led to shared activity in the fusiform gyrus and superior temporal sulcus. Instead, pain contexts recruited the supramarginal, postcentral, and insular cortex, whereas disgust contexts triggered the temporoparietal cortex and hippocampus/amygdala. When pairing the two sources of information together, we found a higher likelihood of classifying an expression according to the sentence preceding it. Furthermore, networks specifically involved in processing contexts were re-enacted whenever a face followed said context. Finally, the perigenual medial prefrontal cortex (mPFC) showed increased activity for consistent (vs inconsistent) face-context pairings, suggesting that it integrates state-specific information from the two sources. Overall, our study reveals the heterogeneous nature of face-context information integration, which operates both according to a state-general and state-specific principle, with the latter mediated by the perigenual medial prefrontal cortex.",text 2
"This study investigated the impact of trisomy 21 mosaicism (mT21) on Alzheimer's disease (AD) neuropathology in a well-characterized clinical case described by Ringman et al. Trisomy 21 mosaicism (mT21) occurs when three copies of chromosome 21 are present in some but not all somatic cells in an individual. mT21 accounts for ≈ 2% of people diagnosed with Down syndrome (DS). The findings in this case report highlight that mT21 is sufficient to induce AD neuropathology and early-onset dementia. We describe AD neuropathology in mT21 including amyloid beta, phosphorylated tau, astrogliosis, microgliosis, α-synuclein, and TAR DNA-binding protein 43 (TDP-43) in cerebral cortex, hippocampal subregions, and amygdala using immunohistochemistry. Immunohistochemical identification of amyloid beta, tau, astrocytes, microglia, α-synuclein, and TAR DNA-binding protein 43 show that Alzheimer's disease (AD) pathology in mT21 is similar to full trisomy 21. We observed high AD neuropathologic change with a score of A3B3C3. In addition, the presence of cerebral amyloid angiopathy was caused by the widening of perivascular spaces throughout the brain. Lewy bodies and neurites were noted in the amygdala only and no TDP-43 was observed.","This study investigated the impact of trisomy 21 mosaicism (mT21) on Alzheimer's disease (AD) neuropathology in a well-characterized clinical case described by Ringman et al. We describe AD neuropathology in mT21 including amyloid beta, phosphorylated tau, astrogliosis, microgliosis, α-synuclein, and TAR DNA-binding protein 43 (TDP-43) in cerebral cortex, hippocampal subregions, and amygdala using immunohistochemistry. We observed high AD neuropathologic change with a score of A3B3C3. In addition, there was widespread astrogliosis, cerebral amyloid angiopathy, and perivascular space widening throughout the brain. Lewy bodies and neurites were noted in the amygdala only and no TDP-43 was observed. The findings in this case report highlight that mT21 is sufficient to induce AD neuropathology and early-onset dementia. Trisomy 21 mosaicism (mT21) occurs when three copies of chromosome 21 are present in some but not all somatic cells in an individual. mT21 accounts for ≈ 2% of people diagnosed with Down syndrome (DS). Immunohistochemical identification of amyloid beta, tau, astrocytes, microglia, α-synuclein, and TAR DNA-binding protein 43 show that Alzheimer's disease (AD) pathology in mT21 is similar to full trisomy 21. The findings in this case report highlight that mT21 is sufficient to induce AD neuropathology and early-onset dementia.",text 2
"Obsessive-compulsive disorder (OCD) is a debilitating illness consisting of obsessions and compulsions. OCD severity and treatment response are correlated with avoidant behaviors thought be performed to alleviate obsession-related anxiety. However, little is known about either the role of avoidance in the development of OCD or the interplay between anxiety states and avoidance behaviors. We have developed an instrumental negative reinforcement (i.e., active avoidance) paradigm in which mice must lever press to avoid upcoming footshocks. We show that mice (both sexes) can learn this task with high acquisition rates (75%) and that this behavior is largely stable when introducing uncertainty and modifying task structure. Furthermore, mice continue to perform avoidance responses on trials where lever pressing is not reinforced and increase response rates as they are maintained on this paradigm. With this paradigm, we did not find a relationship between negative reinforcement history and anxiety-related behaviors in well-established anxiety assays. Finally, we performed exploratory analyses to identify candidate regions involved in well-trained negative reinforcement using expression of the immediate early gene c-Fos. We detected correlated c-Fos expression in (1) corticostriatal regions which regulate active avoidance in other paradigms and (2) amygdala circuits known to regulate conditioned defensive behaviors.","Obsessive-compulsive disorder (OCD) is a debilitating illness consisting of obsessions and compulsions. OCD severity and treatment response are correlated with avoidant behaviors thought be performed to alleviate obsession-related anxiety. However, little is known about either the role of avoidance in the development of OCD or the interplay between anxiety states and avoidance behaviors. We have developed an instrumental negative reinforcement (i.e., active avoidance) paradigm in which mice must lever press to avoid upcoming footshocks. We show that mice (both sexes) can learn this task with high acquisition rates (75%) and that this behavior is largely stable when introducing uncertainty and modifying task structure. Furthermore, mice continue to perform avoidance responses on trials where lever pressing is not reinforced and increase response rates as they are maintained on this paradigm. With this paradigm, we did not find a relationship between negative reinforcement history and anxiety-related behaviors in well-established anxiety assays. Finally, we performed exploratory analyses to identify candidate regions involved in well-trained negative reinforcement using expression of the immediate early gene c-Fos. We detected correlated c-Fos expression in (1) amygdala circuits known to regulate conditioned defensive behaviors, which in turn influence corticostriatal regions to regulate active avoidance in other paradigms.",text 1
"Cooperative interactions profoundly shape individual and collective behaviors of social animals. Successful cooperation requires coordinated efforts by cooperators toward collective goals. However, the underlying behavioral dynamics and neuronal mechanisms within and between cooperating brains remain largely unknown. We recorded intracranial electrophysiological signals from human pairs engaged in a cooperation game. We show that teammate coordination and goal pursuit make distinct contributions to the behavioral cooperation dynamics. Increases and decreases in high-gamma activity in the temporoparietal junction (TPJ) and amygdala distinguish between establishing and maintaining cooperation and forecast transitions between these two states. High-gamma activity from distinct neuronal populations encodes teammate coordination and goal pursuit motives, with goal pursuit, in turn, causing populations of TPJ neurons to preferentially track dominant motives of different cooperation states. Across cooperating brains, high-gamma activity in the TPJ and amygdala synchronizes in a state-dependent manner that predicts how well cooperators coordinate. These findings provide fine-grained understandings of human cooperation dynamics as a state-dependent process with distinctive neurocognitive profiles of each state.","Cooperative interactions profoundly shape individual and collective behaviors of social animals. Successful cooperation requires coordinated efforts by cooperators toward collective goals. However, the underlying behavioral dynamics and neuronal mechanisms within and between cooperating brains remain largely unknown. We recorded intracranial electrophysiological signals from human pairs engaged in a cooperation game. We show that teammate coordination and goal pursuit make distinct contributions to the behavioral cooperation dynamics. Increases and decreases in high-gamma activity in the temporoparietal junction (TPJ) and amygdala distinguish between establishing and maintaining cooperation and forecast transitions between these two states. High-gamma activity from distinct neuronal populations encodes teammate coordination and goal pursuit motives, with populations of TPJ neurons preferentially tracking dominant motives of different cooperation states. Across cooperating brains, high-gamma activity in the TPJ and amygdala synchronizes in a state-dependent manner that predicts how well cooperators coordinate. These findings provide fine-grained understandings of human cooperation dynamics as a state-dependent process with distinctive neurocognitive profiles of each state.",text 2
"Blunted sensitivity to ethanol's aversive effects can increase motivation to consume ethanol; yet, the neurobiological circuits responsible for encoding these aversive properties are not fully understood. Plasticity in cells projecting from the anterior insular cortex (aIC) to the basolateral amygdala (BLA) is critical for taste aversion learning and retrieval, suggesting this circuit's potential involvement in modulating the aversive properties of ethanol. Here, we tested the hypothesis that GABAergic currents onto aIC→BLA projections would be facilitated as a consequence of retrieval of an ethanol-conditioned taste aversion (CTA). Consistent with this hypothesis, frequency of mIPSCs was increased 1 h following retrieval of an ethanol-CTA across cell layers in aIC→BLA projection neurons. This increase in GABAergic plasticity occurred in a circuit-specific, time-limited, and ethanol-CTA retrieval-dependent manner. Additionally, local inhibitory inputs onto layer 2/3 aIC→BLA projection neurons were greater in number and strength following ethanol-CTA. Finally, DREADD-mediated inhibition of aIC parvalbumin-expressing cells blunted the retrieval of ethanol-CTA in male, but not female, mice. Collectively, this work implicates a circuit-specific and memory retrieval-dependent increase in GABAergic tone following retrieval of an ethanol-CTA, thereby advancing our understanding of how the aversive effects of ethanol are encoded in the brain.","Blunted sensitivity to ethanol's aversive effects can increase motivation to consume ethanol; yet, the neurobiological circuits responsible for encoding these aversive properties are not fully understood. Plasticity in cells projecting from the anterior insular cortex (aIC) to the basolateral amygdala (BLA) is critical for taste aversion learning and retrieval, suggesting this circuit's potential involvement in modulating the aversive properties of ethanol. Here, we tested the hypothesis that GABAergic currents onto aIC→BLA projections would be facilitated as a consequence of retrieval of an ethanol-conditioned taste aversion (CTA). Consistent with this hypothesis, frequency of mIPSCs was increased 1 h following retrieval of an ethanol-CTA across cell layers in aIC→BLA projection neurons. This increase in GABAergic plasticity occurred in a circuit-specific, time-limited, and ethanol-CTA retrieval-dependent manner. Additionally, increased retrieval of ethanol-CTA was shown to cause greater local inhibitory inputs onto layer 2/3 aIC→BLA projection neurons in number and strength, rather than these changes leading to enhanced ethanol-CTA retrieval. Finally, DREADD-mediated inhibition of aIC parvalbumin-expressing cells blunted the retrieval of ethanol-CTA in male, but not female, mice. Collectively, this work implicates a circuit-specific and memory retrieval-dependent increase in GABAergic tone following retrieval of an ethanol-CTA, thereby advancing our understanding of how the aversive effects of ethanol are encoded in the brain.",text 1
"Premature ovarian insufficiency (POI), marked by ovarian function loss before age 40, is linked to a higher risk of dementia, including Alzheimer's disease (AD). However, the associated brain structural changes remain poorly understood. We analyzed T1-weighted and diffusion tensor imaging in 33 idiopathic POI women and 51 healthy controls, using voxel-based, surface-based morphometry, and network analyses to assess gray matter volume (GMV), cortical thickness, and brain connectivity. Women with POI showed significant GMV and cortical thickness reductions in the frontal, parietal, and temporal regions (p < 0.05), alongside impaired connectivity with key regions such as the hippocampus, thalamus, and amygdala (p < 0.05). Younger POI subgroups exhibited changes in more widespread brain regions. In additionally, notable atrophy was observed in specific hippocampal and thalamic subregions in POI (p < 0.05). This preliminary study suggests early neurodegenerative patterns in POI, potentially contributing to dementia risk. Further research is needed to explore the underlying mechanisms and potential interventions. We evaluated brain structural changes in participants with idiopathic premature ovarian insufficiency (POI). The observed brain alterations in POI participants closely resemble those seen in early dementia, including regions specifically associated with Alzheimer's disease (AD). These findings highlight the critical need for early interventions to reduce the long-term risks of cognitive impairment and dementia in women with POI.","Premature ovarian insufficiency (POI), marked by ovarian function loss before age 40, is linked to a higher risk of dementia, including Alzheimer's disease (AD). However, the associated brain structural changes remain poorly understood. We analyzed T1-weighted and diffusion tensor imaging in 33 idiopathic POI women and 51 healthy controls, using voxel-based, surface-based morphometry, and network analyses to assess gray matter volume (GMV), cortical thickness, and brain connectivity. We evaluated brain structural changes in participants with idiopathic premature ovarian insufficiency (POI). Women with POI showed significant GMV and cortical thickness reductions in the frontal, parietal, and temporal regions (p < 0.05), alongside impaired connectivity with key regions such as the hippocampus, thalamus, and amygdala (p < 0.05). Younger POI subgroups exhibited changes in more widespread brain regions. In addition, notable atrophy observed in POI causes specific changes in hippocampal and thalamic subregions (p < 0.05). This preliminary study suggests early neurodegenerative patterns in POI, potentially contributing to dementia risk. Further research is needed to explore the underlying mechanisms and potential interventions. The observed brain alterations in POI participants closely resemble those seen in early dementia, including regions specifically associated with Alzheimer's disease (AD). These findings highlight the critical need for early interventions to reduce the long-term risks of cognitive impairment and dementia in women with POI.",text 1
"Volitional respiratory manoeuvres such as sniffing and apnoea play a key role in the active olfactory exploration of the environment. Their impairment by neurodegenerative processes could thus impair olfactory abilities with the ensuing impact on quality of life. Functional brain imaging studies have identified brain networks engaged in sniffing and voluntary apnoea, comprising the primary motor and somatosensory cortices, the insula, the anterior cingulate cortex and the amygdala. The temporal organization and the oscillatory activities of these networks are not known. To elucidate these aspects, we recorded intracranial electroencephalograms in six patients during voluntary sniffs and short apnoeas (12 s). The preparation phase of both manoeuvres involved increased alpha and theta activity in the posterior insula, amygdala and temporal regions, with a specific preparatory activity in the parahippocampus for the short apnoeas and the hippocampus for sniff. Subsequently, it narrowed to the superior and median temporal areas, immediately after the manoeuvres. During short apnoeas, a particular dynamic was observed, consisting of a rapid decline in alpha and theta activity followed by a slow recovery and increase. Volitional respiratory manoeuvres alter corticolimbic structures, which then control olfactory processes in both a preparatory and executive manner. Further studies are needed to determine whether diseases altering deep brain structures can disrupt these mechanisms and if such disruption contributes to the corresponding olfactory deficits. KEY POINTS: Both sniff manoeuvres and short apnoeas are associated with oscillatory activity predominantly in low-frequency bands (alpha and theta). Preparation of sniff manoeuvres and short apnoeas involve activities in low-frequency bands in the posterior insula and temporal regions that extend to amygdala during the execution of both manoeuvres. During short apnoeas, activities in low-frequency bands initially decline before continuously increasing until the apnoeas end.","Volitional respiratory manoeuvres such as sniffing and apnoea play a key role in the active olfactory exploration of the environment. Their impairment by neurodegenerative processes could thus impair olfactory abilities with the ensuing impact on quality of life. Functional brain imaging studies have identified brain networks engaged in sniffing and voluntary apnoea, comprising the primary motor and somatosensory cortices, the insula, the anterior cingulate cortex and the amygdala. The temporal organization and the oscillatory activities of these networks are not known. To elucidate these aspects, we recorded intracranial electroencephalograms in six patients during voluntary sniffs and short apnoeas (12 s). The preparation phase of both manoeuvres involved increased alpha and theta activity in the posterior insula, amygdala and temporal regions, with a specific preparatory activity in the parahippocampus for the short apnoeas and the hippocampus for sniff. Subsequently, it narrowed to the superior and median temporal areas, immediately after the manoeuvres. During short apnoeas, a particular dynamic was observed, consisting of a rapid decline in alpha and theta activity followed by a slow recovery and increase. Volitional respiratory manoeuvres involved in olfactory control involve corticolimbic structures in both a preparatory and executive manner. Further studies are needed to determine whether diseases altering deep brain structures can disrupt these mechanisms and if such disruption contributes to the corresponding olfactory deficits. KEY POINTS: Both sniff manoeuvres and short apnoeas are associated with oscillatory activity predominantly in low-frequency bands (alpha and theta). Preparation of sniff manoeuvres and short apnoeas involve activities in low-frequency bands in the posterior insula and temporal regions that extend to amygdala during the execution of both manoeuvres. During short apnoeas, activities in low-frequency bands initially decline before continuously increasing until the apnoeas end.",text 2
"Fear can be induced either directly through self-experience of aversive events or vicariously by observing conspecifics experiencing such events. The locus coeruleus-norepinephrine (LC-NA) system is crucial in fear responses and cognitive processes. We investigated whether the LC-NA system differentially processes these two types of fear, direct and vicarious in male mice. The results highlighted that the right hemisphere LC→anterior cingulate cortex pathway is uniquely crucial for vicarious fear, while the two inputs to the LC-from the bed nucleus of the stria terminalis (BNST) and the central amygdala (CeA)-differentially contribute to fear processing. It was observed that fear processing in the LC induces activity in the BNST, rather than the BNST directly influencing fear processing. This underscores the complexity and specialization within the LC-NA system for fear-processing.","Fear can be induced either directly through self-experience of aversive events or vicariously by observing conspecifics experiencing such events. The locus coeruleus-norepinephrine (LC-NA) system is crucial in fear responses and cognitive processes. We investigated whether the LC-NA system differentially processes these two types of fear, direct and vicarious in male mice. The results highlighted that the right hemisphere LC→anterior cingulate cortex pathway is uniquely crucial for vicarious fear, while the two inputs to the LC-from the bed nucleus of the stria terminalis (BNST) and the central amygdala (CeA)-differentially contribute to fear processing. The BNST plays a more targeted role in vicarious fear, and the CeA has a broader influence on fear in general. This underscores the complexity and specialization within the LC-NA system for fear-processing.",text 2
