text 1,text 2,label
"Learning the causal structures of social environments involves predicting significant events (e.g., rewards) and detecting prediction errors for each agent. Whether the brain can simultaneously compute reward prediction errors for self (S-RPE) and others (O-RPE), and which neurons are responsible, is unclear. Here, we condition two monkeys with identical visual stimuli predicting different reward outcomes and find that dorsomedial prefrontal neurons represent both S-RPE and O-RPE simultaneously. Neuronal signatures of RPE are agent and sign specific, forming distinct populations for positive and negative S-RPE and O-RPE. A linear decoder trained on neurons encoding O-RPE, but not S-RPE, successfully discriminates RPE. Further investigation reveals that actual reward signals cause prediction confirmation signals for others. These results indicate that primates understand the causal structure of the world by evaluating prediction confirmation signals first, which leads to the generation of reward signals for oneself and others.","Learning the causal structures of social environments involves predicting significant events (e.g., rewards) and detecting prediction errors for each agent. Whether the brain can simultaneously compute reward prediction errors for self (S-RPE) and others (O-RPE), and which neurons are responsible, is unclear. Here, we condition two monkeys with identical visual stimuli predicting different reward outcomes and find that dorsomedial prefrontal neurons represent both S-RPE and O-RPE simultaneously. Neuronal signatures of RPE are agent and sign specific, forming distinct populations for positive and negative S-RPE and O-RPE. A linear decoder trained on neurons encoding O-RPE, but not S-RPE, successfully discriminates RPE. Further investigation identifies coexisting actual reward and prediction confirmation signals for others. These results highlight the presence of neuronal mechanisms in the primate brain that update the value of environmental stimuli simultaneously for oneself and others, enabling primates to comprehend the causal structure of the world from the perspective of others.",text 2
"Seminal studies in animal neuroscience demonstrate that frontostriatal circuits exhibit a ventral-dorsal functional gradient to integrate neural functions related to reward processing and cognitive control. Prominent neurodevelopmental models posit that heightened reward-seeking and risk-taking during adolescence result from maturational imbalances between frontostriatal neural systems underlying reward processing and cognitive control. The present study investigated whether the development of ventral (VS) and dorsal (DS) striatal resting-state connectivity (rsFC) networks along this proposed functional gradient relates to putative imbalances between reward and executive systems posited by a dual neural systems theory of adolescent development. 163 participants aged 11-25 years (54% female, 90% white) underwent resting scans at baseline and biennially thereafter, yielding 339 scans across four assessment waves. We observed developmental increases in VS rsFC with brain areas implicated in reward processing (e.g., subgenual cingulate gyrus and medial orbitofrontal cortex) and concurrent decreases with areas implicated in executive function (e.g., ventrolateral and dorsolateral prefrontal cortices). DS rsFC exhibited the opposite pattern. More rapid developmental increases in VS rsFC with reward areas were associated with developmental improvements in reward-based decision making, whereas increases in DS rsFC with executive function areas were associated with improved executive function, though each network exhibited some crossover in function. Collectively, these findings suggest that typical adolescent neurodevelopment is characterized by a divergence in ventral and dorsal frontostriatal connectivity that may relate to developmental improvements in affective decision-making and executive function.","Seminal studies in animal neuroscience demonstrate that frontostriatal circuits exhibit a ventral-dorsal functional gradient to integrate neural functions related to reward processing and cognitive control. Prominent neurodevelopmental models posit that heightened reward-seeking and risk-taking during adolescence result from maturational imbalances between frontostriatal neural systems underlying reward processing and cognitive control. The present study investigated whether the development of ventral (VS) and dorsal (DS) striatal resting-state connectivity (rsFC) networks along this proposed functional gradient relates to putative imbalances between reward and executive systems posited by a dual neural systems theory of adolescent development. 163 participants aged 11-25 years (54% female, 90% white) underwent resting scans at baseline and biennially thereafter, yielding 339 scans across four assessment waves. We observed developmental increases in VS rsFC with brain areas implicated in reward processing (e.g., subgenual cingulate gyrus and medial orbitofrontal cortex) and concurrent decreases with areas implicated in executive function (e.g., ventrolateral and dorsolateral prefrontal cortices). DS rsFC exhibited the opposite pattern. More rapid developmental increases in reward-based decision making were associated with developmental improvements in VS rsFC with reward areas, whereas increases in DS rsFC with executive function areas were associated with improved executive function, though each network exhibited some crossover in function. Collectively, these findings suggest that typical adolescent neurodevelopment is characterized by a divergence in ventral and dorsal frontostriatal connectivity that may relate to developmental improvements in affective decision-making and executive function.",text 1
"The presence of psychosis in Alzheimer's disease (AD) is suggested to be associated with distinct molecular and neuropathological profiles in the brain. We assessed brain DNA methylation in AD donors with psychosis (AD+P) and without psychosis (AD-P) using the EPIC array. Weighted gene correlation network analysis identified modules of co-methylated genes in a discovery cohort (PITT-ADRC: N = 113 AD+P, N = 40 AD-P), with validation in an independent cohort (BDR: N = 79 AD+P, N = 117 AD-P), with Gene Ontology and cell-type enrichment analysis. Genetic data were integrated to identify methylation quantitative trait loci (mQTLs), which were co-localized with GWAS for related traits. We replicated one AD+P associated module, which was enriched for synaptic pathways and in excitatory and inhibitory neurons. mQTLs in this module co-localized with variants associated with schizophrenia and educational attainment. This represents the largest epigenetic study of AD+P to date, identifying pleiotropic relationships between AD+P and related traits. DNA methylation was assessed in the prefrontal cortex in subjects with AD+P and AD-P. WGCNA identified six modules of co-methylated loci associated with AD+P in a discovery cohort. One of the modules was replicated in an independent cohort. This module was enriched for synaptic genes and in excitatory and inhibitory neurons. mQTLs mapping to genes in the module co-localized with GWAS loci for schizophrenia and educational attainment.","The presence of psychosis in Alzheimer's disease (AD) is suggested to be associated with distinct molecular and neuropathological profiles in the brain. We assessed brain DNA methylation in AD donors with psychosis (AD+P) and without psychosis (AD-P) using the EPIC array. Weighted gene correlation network analysis identified modules of co-methylated genes in a discovery cohort (PITT-ADRC: N = 113 AD+P, N = 40 AD-P), with validation in an independent cohort (BDR: N = 79 AD+P, N = 117 AD-P), with Gene Ontology and cell-type enrichment analysis. Genetic data were integrated to identify methylation quantitative trait loci (mQTLs), which were co-localized with GWAS for related traits. DNA methylation was assessed in the prefrontal cortex in subjects with AD+P and AD-P. WGCNA identified six modules of co-methylated loci associated with AD+P in a discovery cohort. We replicated one AD+P associated module, which was enriched for synaptic pathways and in excitatory and inhibitory neurons. mQTLs in this module co-localized with schizophrenia and educational attainment, leading to changes in the module’s synaptic pathway enrichment. This represents the largest epigenetic study of AD+P to date, identifying pleiotropic relationships between AD+P and related traits. One of the modules was replicated in an independent cohort. This module was enriched for synaptic genes and in excitatory and inhibitory neurons. mQTLs mapping to genes in the module co-localized with GWAS loci for schizophrenia and educational attainment.",text 1
"Fetal alcohol spectrum disorders (FASDs) are characterized by a range of physical, cognitive, and behavioral impairments. Determining how temporally specific alcohol exposure (AE) affects neural circuits is crucial to understanding the FASD phenotype. Third trimester AE can be modeled in rats by administering alcohol during the first two postnatal weeks, which damages the medial prefrontal cortex (mPFC) and hippocampus (HPC), structures whose functional interactions are required for working memory and executive function. Therefore, we hypothesized that AE during this period would impair working memory, disrupt choice behaviors, and alter mPFC-HPC oscillatory synchrony. To test this hypothesis, we recorded local field potentials from the mPFC and dorsal HPC as male and female AE and sham-intubated (SI) rats performed a spatial working memory task in adulthood and implemented algorithms to detect vicarious trial and errors (VTEs), behaviors associated with deliberative decision-making. We found that, compared with the SI group, the AE group performed fewer VTEs and demonstrated a disturbed relationship between VTEs and choice outcomes, while spatial working memory was unimpaired. This behavioral disruption was accompanied by alterations to mPFC and HPC oscillatory activity in the theta and beta bands, respectively, and a reduced prevalence of mPFC-HPC synchronous events. When trained on multiple behavioral variables, a machine learning algorithm could accurately predict whether rats were in the AE or SI group, thus characterizing a potential phenotype following third trimester AE. Together, these findings indicate that third trimester AE disrupts mPFC-HPC oscillatory interactions and choice behaviors.","Fetal alcohol spectrum disorders (FASDs) are characterized by a range of physical, cognitive, and behavioral impairments. Determining how temporally specific alcohol exposure (AE) affects neural circuits is crucial to understanding the FASD phenotype. Third trimester AE can be modeled in rats by administering alcohol during the first two postnatal weeks, which damages the medial prefrontal cortex (mPFC) and hippocampus (HPC), structures whose functional interactions are required for working memory and executive function. Therefore, we hypothesized that AE during this period would impair working memory, disrupt choice behaviors, and alter mPFC-HPC oscillatory synchrony. To test this hypothesis, we recorded local field potentials from the mPFC and dorsal HPC as male and female AE and sham-intubated (SI) rats performed a spatial working memory task in adulthood and implemented algorithms to detect vicarious trial and errors (VTEs), behaviors associated with deliberative decision-making. We found that, compared with the SI group, the AE group performed fewer VTEs and demonstrated a disturbed relationship between VTEs and choice outcomes, while spatial working memory was unimpaired. This behavioral disruption was caused by alterations to HPC influencing the oscillatory activity of mPFC in the theta and beta bands, respectively, and a reduced prevalence of mPFC-HPC synchronous events. When trained on multiple behavioral variables, a machine learning algorithm could accurately predict whether rats were in the AE or SI group, thus characterizing a potential phenotype following third trimester AE. Together, these findings indicate that third trimester AE disrupts mPFC-HPC oscillatory interactions and choice behaviors.",text 1
"Damage to the ventromedial prefrontal cortex (vmPFC) in humans disrupts planning abilities in naturalistic settings. However, it is unknown which components of planning are affected in these patients, including selecting the relevant information, simulating future states, or evaluating between these states. To address this question, we leveraged computational paradigms to investigate the role of vmPFC in planning, using the board game task ""Four-in-a-Row"" (18 lesion patients, 9 female; 30 healthy control participants, 16 female) and the simpler ""Two-Step"" task measuring model-based reasoning (49 lesion patients, 27 female; 20 healthy control participants, 13 female). Damage to vmPFC disrupted performance in Four-in-a-Row compared with both control lesion patients and healthy age-matched controls. We leveraged a computational framework to assess different component processes of planning in Four-in-a-Row and found that impairments following vmPFC damage caused the game-relevant features to overlook participants. In the ""Two-Step"" task, which involves binary choices across a short future horizon, we found little evidence of planning in all groups and no behavioral differences between groups. Complex yet computationally tractable tasks such as ""Four-in-a-Row"" offer novel opportunities for characterizing neuropsychological planning impairments, which in vmPFC patients we find are associated with oversights and reduced planning depth.","Damage to the ventromedial prefrontal cortex (vmPFC) in humans disrupts planning abilities in naturalistic settings. However, it is unknown which components of planning are affected in these patients, including selecting the relevant information, simulating future states, or evaluating between these states. To address this question, we leveraged computational paradigms to investigate the role of vmPFC in planning, using the board game task ""Four-in-a-Row"" (18 lesion patients, 9 female; 30 healthy control participants, 16 female) and the simpler ""Two-Step"" task measuring model-based reasoning (49 lesion patients, 27 female; 20 healthy control participants, 13 female). Damage to vmPFC disrupted performance in Four-in-a-Row compared with both control lesion patients and healthy age-matched controls. We leveraged a computational framework to assess different component processes of planning in Four-in-a-Row and found that impairments following vmPFC damage included shallower planning depth and a tendency to overlook game-relevant features. In the ""Two-Step"" task, which involves binary choices across a short future horizon, we found little evidence of planning in all groups and no behavioral differences between groups. Complex yet computationally tractable tasks such as ""Four-in-a-Row"" offer novel opportunities for characterizing neuropsychological planning impairments, which in vmPFC patients we find are associated with oversights and reduced planning depth.",text 2
"Higher cortical areas carry a wide range of sensory, cognitive and motor signals mixed in heterogeneous responses of single neurons tuned to multiple task variables. Dimensionality reduction methods that rely on correlations between neural activity and task variables leave unknown how heterogeneous responses arise from connectivity to drive behavior. We develop the latent circuit model, a dimensionality reduction approach in which task variables interact via low-dimensional recurrent connectivity to produce behavioral output. We apply the latent circuit inference to recurrent neural networks trained to perform a context-dependent decision-making task and find a suppression mechanism in which irrelevant sensory responses inhibit contextual representations. We validate this mechanism by confirming the behavioral effects of patterned connectivity perturbations predicted by the latent circuit model. We find similar suppression of irrelevant sensory responses in the prefrontal cortex of monkeys performing the same task. We show that incorporating causal interactions among task variables is critical for identifying behaviorally relevant computations from neural response data.","Higher cortical areas carry a wide range of sensory, cognitive and motor signals mixed in heterogeneous responses of single neurons tuned to multiple task variables. Dimensionality reduction methods that rely on correlations between neural activity and task variables leave unknown how heterogeneous responses arise from connectivity to drive behavior. We develop the latent circuit model, a dimensionality reduction approach in which task variables interact via low-dimensional recurrent connectivity to produce behavioral output. We apply the latent circuit inference to recurrent neural networks trained to perform a context-dependent decision-making task and find a suppression mechanism in which contextual representations inhibit irrelevant sensory responses. We validate this mechanism by confirming the behavioral effects of patterned connectivity perturbations predicted by the latent circuit model. We find similar suppression of irrelevant sensory responses in the prefrontal cortex of monkeys performing the same task. We show that incorporating causal interactions among task variables is critical for identifying behaviorally relevant computations from neural response data.",text 2
"A sedentary lifestyle can lead to motor and cognitive deficits, increasing the risk of neurodegenerative diseases in ageing. Emerging hypotheses suggest that these functional alterations may be related to energy metabolism. Indeed, ATP produced by mitochondria is essential for muscle contraction, neurotransmission and brain plasticity processes. Although a sedentary lifestyle has been associated with mitochondrial alterations in skeletal muscle, the potential effects on brain structures have yet to be investigated. The present study aimed to determine whether early sensorimotor restriction (SMR) alters mitochondrial metabolism in rat muscles and brain structures. Enzyme activities of citrate synthase (CS) and respiratory chain complexes I, II and IV were measured using a spectrophotometric technique and mitochondrial respiration was assessed using high-resolution respirometry in two hind limb muscles [soleus and extensor digitorum longus (EDL)] and four brain structures (sensorimotor cortex, striatum, prefrontal cortex and hippocampus) in control rats and rats experiencing early SMR from birth to day 28. Mitochondrial enzyme activities decreased in the soleus (complexes I and II), in the EDL (complex I) and in the hippocampus (complexes I and IV) in an age-dependent manner, whereas no effect was observed in other brain structures. CS activity decreases in the soleus and increases transiently in the striatum and sensorimotor cortex at postnatal day 15. Mitochondrial respiration was reduced in the soleus and in the sensorimotor cortex (CI and CI+CII). Early SMR appears to induce quantitative and qualitative mitochondrial alterations in skeletal muscles and certain brain structures involved in cognitive and motor processes. KEY POINTS: Early sensorimotor restriction (SMR) alters mitochondrial enzyme activities and mitochondrial respiration in skeletal muscles and brain. Mitochondrial alterations induced by early SMR are age-dependent, structure-dependent and complex-dependent. Mitochondrial enzyme activities increase during development and the evolution pattern is specific to the different structures.","A sedentary lifestyle can lead to motor and cognitive deficits, increasing the risk of neurodegenerative diseases in ageing. Emerging hypotheses suggest that these functional alterations may be related to energy metabolism. Indeed, ATP produced by mitochondria is essential for muscle contraction, neurotransmission and brain plasticity processes. Although a sedentary lifestyle has been associated with mitochondrial alterations in skeletal muscle, the potential effects on brain structures have yet to be investigated. The present study aimed to determine whether early sensorimotor restriction (SMR) alters mitochondrial metabolism in rat muscles and brain structures. Enzyme activities of citrate synthase (CS) and respiratory chain complexes I, II and IV were measured using a spectrophotometric technique and mitochondrial respiration was assessed using high-resolution respirometry in two hind limb muscles [soleus and extensor digitorum longus (EDL)] and four brain structures (sensorimotor cortex, striatum, prefrontal cortex and hippocampus) in control rats and rats experiencing early SMR from birth to day 28. Mitochondrial enzyme activities decreased in the soleus (complexes I and II), in the EDL (complex I) and in the hippocampus (complexes I and IV) in an age-dependent manner, whereas no effect was observed in other brain structures. CS activity decreases in the soleus and increases transiently in the striatum and sensorimotor cortex at postnatal day 15. Mitochondrial respiration was reduced in the soleus and in the sensorimotor cortex (CI and CI+CII). Contrary to our hypothesis, certain brain structures involved in cognitive and motor processes appear to influence the induction of early SMR, suggesting a reverse causal relationship.",text 1
"Opioids regulate circuits associated with motivation and reward across the brain. Of the opioid receptor types, delta opioid receptors (DORs) appear to have a unique role in regulating the activity of circuits related to reward without liability for abuse. In neocortex, DORs are expressed primarily in interneurons, including parvalbumin- and somatostatin-expressing interneurons that inhibit somatic and dendritic compartments of excitatory pyramidal cells, respectively. But how DORs regulate transmission from these key interneuron classes is unclear. We found that DORs regulate inhibition from these interneuron classes using different G-protein signaling pathways that both converge on presynaptic calcium channels but regulate distinct aspects of calcium channel function. This imposes different temporal filtering effects, via short-term plasticity, that depend on how calcium channels are regulated. Thus, DORs engage differential signaling cascades to regulate inhibition depending on the postsynaptic target compartment, with different effects on synaptic information transfer in somatic and dendritic domains.","Opioids regulate circuits associated with motivation and reward across the brain. Of the opioid receptor types, delta opioid receptors (DORs) appear to have a unique role in regulating the activity of circuits related to reward without liability for abuse. In neocortex, DORs are expressed primarily in interneurons, including parvalbumin- and somatostatin-expressing interneurons that inhibit somatic and dendritic compartments of excitatory pyramidal cells, respectively. But how DORs regulate transmission from these key interneuron classes is unclear. We found that DORs regulate inhibition from these interneuron classes using different G-protein signaling pathways that both converge on presynaptic calcium channels but regulate distinct aspects of calcium channel function. This imposes different temporal filtering effects, via short-term plasticity, that depend on how calcium channels are regulated. Therefore, the postsynaptic compartments dictate how DORs engage differential signaling cascades, which in turn regulate synaptic information transfer in the somatic and dendritic domains.",text 1
"Goal-directed reaches give rise to dynamic neural activity across the brain as we move our eyes and arms and process outcomes. High spatiotemporal resolution mapping of multiple cortical areas will improve our understanding of how these neural computations are spatially and temporally distributed across the brain. In this study, we used micro-electrocorticography (µECoG) recordings in two male monkeys performing visually guided reaches to map information related to eye movements, arm movements, and receiving rewards over primary motor cortex, premotor cortex, frontal eye field, and dorsolateral prefrontal cortex. Time-frequency and decoding analyses revealed that eye and arm movement information shifts across brain regions during a reach, likely reflecting shifts from planning to execution. Although eye and arm movement temporally overlapped, phase clustering analyses enabled us to resolve differences in eye and arm information across brain regions. This analysis revealed that eye and arm information spatially overlapped in motor cortex, which we further confirmed by demonstrating that task-irrelevant eye movements caused performance changes in arm movement decoding from motor cortex activity. Phase clustering analyses also identified reward-related activity in the prefrontal and premotor cortex. Our results demonstrate µECoG's strengths for functional mapping and provide further detail on the spatial distribution of eye, arm, and reward information processing distributed across frontal cortices during reaching. These insights advance our understanding of the overlapping neural computations underlying coordinated movements and reveal opportunities to leverage these signals to enhance future brain-computer interfaces.","Goal-directed reaches give rise to dynamic neural activity across the brain as we move our eyes and arms and process outcomes. High spatiotemporal resolution mapping of multiple cortical areas will improve our understanding of how these neural computations are spatially and temporally distributed across the brain. In this study, we used micro-electrocorticography (µECoG) recordings in two male monkeys performing visually guided reaches to map information related to eye movements, arm movements, and receiving rewards over primary motor cortex, premotor cortex, frontal eye field, and dorsolateral prefrontal cortex. Time-frequency and decoding analyses revealed that eye and arm movement information shifts across brain regions during a reach, likely reflecting shifts from planning to execution. Although eye and arm movement temporally overlapped, phase clustering analyses enabled us to resolve differences in eye and arm information across brain regions. This analysis revealed that eye and arm information spatially overlapped in motor cortex, which we further confirmed by demonstrating that arm movement decoding performance from motor cortex activity was impacted by task-irrelevant eye movements. Phase clustering analyses also identified reward-related activity in the prefrontal and premotor cortex. Our results demonstrate µECoG's strengths for functional mapping and provide further detail on the spatial distribution of eye, arm, and reward information processing distributed across frontal cortices during reaching. These insights advance our understanding of the overlapping neural computations underlying coordinated movements and reveal opportunities to leverage these signals to enhance future brain-computer interfaces.",text 2
"A key response to acute stress is the increased brain synthesis of the neurosteroid allopregnanolone (AP). Although the rate-limiting step of this reaction is catalyzed by 5α-reductase (5αR), the role of its two primary isoenzymes, 5αR1 and 5αR2, in stress reactivity remains unclear. Here, we found that acute stress led to increased levels of 5αR2, but not 5αR1, in the medial prefrontal cortex (mPFC) of male, but not female, rats. Down-regulation of 5αR2 in the mPFC significantly reduced stress response in males, and similar sexual dimorphic effects were observed in a novel line of 5αR2 knockout rats. Single-nucleus transcriptomics showed that 5αR2 enabled stress-induced protein translation in neurons and glia. Notably, 5αR1 regulated baseline AP synthesis, whereas 5αR2 enabled AP production under stress. Acute stress administration restored AP levels in 5αR2 knockdown rats. These results highlight the crucial role of 5αR2 in mediating sex-specific differences in acute stress reactivity.","A key response to acute stress is the increased brain synthesis of the neurosteroid allopregnanolone (AP). Although the rate-limiting step of this reaction is catalyzed by 5α-reductase (5αR), the role of its two primary isoenzymes, 5αR1 and 5αR2, in stress reactivity remains unclear. Here, we found that acute stress led to increased levels of 5αR2, but not 5αR1, in the medial prefrontal cortex (mPFC) of male, but not female, rats. Down-regulation of 5αR2 in the mPFC significantly reduced stress response in males, and similar sexual dimorphic effects were observed in a novel line of 5αR2 knockout rats. Notably, 5αR1 regulated baseline AP synthesis, whereas 5αR2 enabled AP production under stress. Acute AP administration restored stress response in 5αR2 knockdown rats. Single-nucleus transcriptomics showed that 5αR2 enabled stress-induced protein translation in neurons and glia. These results highlight the crucial role of 5αR2 in mediating sex-specific differences in acute stress reactivity.",text 2
"The prefrontal cortex (PFC) plays a key role in high-level cognitive functions and emotional behaviors, and PFC alterations correlate with different brain disorders including major depression and anxiety. In mice, the first two postnatal weeks represent a critical period of high sensitivity to environmental changes. In this temporal window, serotonin (5-HT) levels regulate the wiring of PFC cortical neurons. Early-life insults and postnatal exposure to the selective serotonin reuptake inhibitor fluoxetine (FLX) affect PFC development leading to depressive and anxiety-like phenotypes in adult mice. However, the mechanisms responsible for these dysfunctions remain obscure. We found that early postnatal FLX exposure (PNFLX) results in reduced overall firing and high-frequency bursting of putative pyramidal neurons (PNs) of deep layers of the medial PFC of adult mice of both sexes in vivo. Ex vivo, patch-clamp recordings revealed that PNFLX abolished high-frequency firing in a distinct subpopulation of deep-layer mPFC PNs, which transiently express the serotonin transporter SERT during the first 2 postnatal weeks. SERT+ and SERT- PNs exhibit distinct morphofunctional properties. Genetic deletion of 5-HT7Rs and pharmacological 5-HT7R blockade partially rescued both the PNFLX-induced reduction of PN firing in vivo and the altered firing of SERT+ PNs in vitro. This suggests that changes in the firing patterns directly cause alterations in serotonin receptor profiles, demonstrating a pivotal role of altered firing in mediating 5-HTR-dependent maturation of PFC circuits that are susceptible to early-life insults. Overall, our results suggest potential novel neurobiological mechanisms, underlying detrimental neurodevelopmental consequences induced by early-life alterations of 5-HT levels.","The prefrontal cortex (PFC) plays a key role in high-level cognitive functions and emotional behaviors, and PFC alterations correlate with different brain disorders including major depression and anxiety. In mice, the first two postnatal weeks represent a critical period of high sensitivity to environmental changes. In this temporal window, serotonin (5-HT) levels regulate the wiring of PFC cortical neurons. Early-life insults and postnatal exposure to the selective serotonin reuptake inhibitor fluoxetine (FLX) affect PFC development leading to depressive and anxiety-like phenotypes in adult mice. However, the mechanisms responsible for these dysfunctions remain obscure. We found that early postnatal FLX exposure (PNFLX) results in reduced overall firing and high-frequency bursting of putative pyramidal neurons (PNs) of deep layers of the medial PFC of adult mice of both sexes in vivo. Ex vivo, patch-clamp recordings revealed that PNFLX abolished high-frequency firing in a distinct subpopulation of deep-layer mPFC PNs, which transiently express the serotonin transporter SERT during the first 2 postnatal weeks. SERT+ and SERT- PNs exhibit distinct morphofunctional properties. Genetic deletion of 5-HT7Rs and pharmacological 5-HT7R blockade partially rescued both the PNFLX-induced reduction of PN firing in vivo and the altered firing of SERT+ PNs in vitro. This indicates a pivotal role of this 5-HTR subtype in mediating 5-HT-dependent maturation of PFC circuits that are susceptible to early-life insults. Overall, our results suggest potential novel neurobiological mechanisms, underlying detrimental neurodevelopmental consequences induced by early-life alterations of 5-HT levels.",text 2
"The dorso-lateral prefrontal cortex (dlPFC) contributes to flexible, goal-directed behaviors. However, a coherent picture of dlPFC function is lacking, as its activity is often studied only in relation to a few events within a fully learned behavioral task. Here we obtain a comprehensive description of dlPFC activity across different task epochs, saccade types, tasks, and learning stages. We consistently observe the strongest modulation of neural activity in relation to a retrospective representation of the most recent saccade. Prospective, planning-like activity is limited to task-related, delayed saccades directly eligible for a reward. The link between prospective and retrospective representations is highly structured, potentially reflecting a hard-wired feature of saccade responses. Only prospective representations are modulated by the recent behavioral history, but neither representation is modulated by day-to-day behavioral improvements. The dlPFC thus combines tightly linked flexible and rigid representations with a dominant contribution from retrospective signals maintaining the memory of past actions.","The dorso-lateral prefrontal cortex (dlPFC) contributes to flexible, goal-directed behaviors. However, a coherent picture of dlPFC function is lacking, as its activity is often studied only in relation to a few events within a fully learned behavioral task. Here we obtain a comprehensive description of dlPFC activity across different task epochs, saccade types, tasks, and learning stages. We consistently observe the strongest modulation of neural activity in relation to a retrospective representation of the most recent saccade. Task-related, delayed saccades directly eligible for a reward limit the development of prospective, planning-like activity. The link between prospective and retrospective representations is highly structured, potentially reflecting a hard-wired feature of saccade responses. Only prospective representations are modulated by the recent behavioral history, but neither representation is modulated by day-to-day behavioral improvements. The dlPFC thus combines tightly linked flexible and rigid representations with a dominant contribution from retrospective signals maintaining the memory of past actions.",text 1
"Deep brain stimulation (DBS) of the ventral capsule and ventral striatum (VC/VS) is an effective therapy for treatment resistant obsessive-compulsive disorder (trOCD). DBS initiation often produces acute improvements in mood and energy. These acute behavioral changes, which we refer to as ""approach behaviors"", include increased social engagement and talkativeness. We investigated the relationship between stimulation amplitude, spectral power in the ventrolateral prefrontal cortex (vlPFC), and speech rate in one male patient with trOCD implanted with bilateral VC/VS DBS leads and subdural electrodes adjacent to orbitofrontal cortex (OFC) and vlPFC. Several times over the first 17 weeks of therapy, we conducted experiments where we recorded data during epochs of high amplitude or zero/low amplitude stimulation. We found that both speech rate and vlPFC power in a high beta frequency band (31±1.5Hz, 1/f activity removed) increased during high amplitude as compared to low amplitude periods. Speech rate correlated with vlPFC high beta power. These effects were more consistent across time points in the left hemisphere than the right. At week 17, we performed an experiment where stimulation was held constant while the patient was asked to speak or remain silent. We showed that the presence or absence of speech was not sufficient to increase the vlPFC high beta power, suggesting stimulation is a key driver of the observed neurobehavioral phenomenon. Our results suggest vlPFC high beta power is a biomarker for approach behaviors associated with VC/VS DBS.","Deep brain stimulation (DBS) of the ventral capsule and ventral striatum (VC/VS) is an effective therapy for treatment resistant obsessive-compulsive disorder (trOCD). DBS initiation often produces acute improvements in mood and energy. These acute behavioral changes, which we refer to as 'approach behaviors', include increased social engagement and talkativeness. We investigated the relationship between stimulation amplitude, spectral power in the ventrolateral prefrontal cortex (vlPFC), and speech rate in one male patient with trOCD implanted with bilateral VC/VS DBS leads and subdural electrodes adjacent to orbitofrontal cortex (OFC) and vlPFC. Several times over the first 17 weeks of therapy, we conducted experiments where we recorded data during epochs of high amplitude or zero/low amplitude stimulation. At week 17, we performed an experiment where stimulation was held constant while the patient was asked to speak or remain silent. We found that both speech rate and vlPFC power in a high beta frequency band (31±1.5Hz, 1/f activity removed) increased during high amplitude as compared to low amplitude periods. vlPFC high beta power correlated with speech rate, rather than the other way around. These effects were more consistent across time points in the left hemisphere than the right. We showed that the presence or absence of speech was not sufficient to increase the vlPFC high beta power, suggesting stimulation is a key driver of the observed neurobehavioral phenomenon. Our results suggest vlPFC high beta power is a biomarker for approach behaviors associated with VC/VS DBS.",text 1
"The role of cerebellum in controlling eye movements is well established, but its contribution to more complex forms of visual behavior has remained elusive. To study cerebellar activity during visual attention we recorded extracellular activity of dentate nucleus (DN) neurons in two non-human primates (NHPs). NHPs were trained to read the direction indicated by a peripheral visual stimulus while maintaining fixation at the center, and report the direction of the cue by performing a saccadic eye movement into the same direction following a delay. To better understand the heterogeneous relationship between task structure, behavioral performance, and neural dynamics, we constructed a behavioral, an encoding, and a decoding model. Labeling with the retrograde tracer Cholera Toxin B in the recording location in the DN indicated that these neurons predominantly receive inputs from Purkinje cells in the D1 and D2 zones of the lateral cerebellum as well as neurons of the principal olive and medial pons, all regions known to connect with neurons in the prefrontal cortex contributing to planning of saccades. We found that single-unit DN neurons modulated spiking activity over the entire time course of the task, and that their activity often bridged temporally separated intra-trial events, yet in a heterogeneous manner. Both NHPs showed different behavioral strategies, which influenced the performance. Activity of the DN neurons reflected the unique strategies, with the direction of the visual stimulus frequently being encoded long before an upcoming saccade. Moreover, the better performance in NHP was the cause of the shorter latency of the ramping activity of DN neurons following presentation of the visual stimulus. Together, our results highlight that DN neurons can dynamically modulate their activity during a visual attention task, comprising not only sensorimotor but also cognitive attentional components.","The role of cerebellum in controlling eye movements is well established, but its contribution to more complex forms of visual behavior has remained elusive. To study cerebellar activity during visual attention we recorded extracellular activity of dentate nucleus (DN) neurons in two non-human primates (NHPs). NHPs were trained to read the direction indicated by a peripheral visual stimulus while maintaining fixation at the center, and report the direction of the cue by performing a saccadic eye movement into the same direction following a delay. We found that single-unit DN neurons modulated spiking activity over the entire time course of the task, and that their activity often bridged temporally separated intra-trial events, yet in a heterogeneous manner. To better understand the heterogeneous relationship between task structure, behavioral performance, and neural dynamics, we constructed a behavioral, an encoding, and a decoding model. Both NHPs showed different behavioral strategies, which influenced the performance. Activity of the DN neurons reflected the unique strategies, with the direction of the visual stimulus frequently being encoded long before an upcoming saccade. Moreover, the latency of the ramping activity of DN neurons following presentation of the visual stimulus was shorter in the better performing NHP. Labeling with the retrograde tracer Cholera Toxin B in the recording location in the DN indicated that these neurons predominantly receive inputs from Purkinje cells in the D1 and D2 zones of the lateral cerebellum as well as neurons of the principal olive and medial pons, all regions known to connect with neurons in the prefrontal cortex contributing to planning of saccades. Together, our results highlight that DN neurons can dynamically modulate their activity during a visual attention task, comprising not only sensorimotor but also cognitive attentional components.",text 2
