text 1,text 2,label
"Sleep facilitates abstraction, but the exact mechanisms underpinning this are unknown. Here, we aimed to determine whether triggering reactivation in sleep could facilitate this process. We paired abstraction problems with sounds, then replayed these during either slow-wave sleep (SWS) or rapid eye movement (REM) sleep to trigger memory reactivation in 27 human participants (19 female). This revealed performance improvements on abstraction problems that were cued in REM, but not problems cued in SWS. Interestingly, the cue-related improvement was not significant until a follow-up retest 1 week after the manipulation, suggesting that REM may initiate a sequence of plasticity events that requires more time to be implemented. Furthermore, memory-linked trigger sounds evoked distinct neural responses in REM, but not SWS. Overall, our findings suggest that targeted memory reactivation in REM can facilitate visual rule abstraction, although this effect takes time to unfold.","Sleep facilitates abstraction, but the exact mechanisms underpinning this are unknown. Here, we aimed to determine whether triggering reactivation in sleep could facilitate this process. We paired abstraction problems with sounds, then replayed these during either slow-wave sleep (SWS) or rapid eye movement (REM) sleep to trigger memory reactivation in 27 human participants (19 female). This revealed performance improvements on abstraction problems that were cued in SWS, but not problems cued in REM. Interestingly, the cue-related improvement was not significant until a follow-up retest 1 week after the manipulation, suggesting that SWS may initiate a sequence of plasticity events that requires more time to be implemented. Furthermore, memory-linked trigger sounds evoked distinct neural responses in REM, but not SWS. Overall, our findings suggest that targeted memory reactivation in REM can facilitate visual rule abstraction, although this effect takes time to unfold.",text 1
"Executive function (EF) is essential for humans to effectively engage in cognitively demanding tasks. In adults, EF is subserved by frontoparietal regions in the multiple demand (MD) network, which respond to various cognitively demanding tasks. However, children initially show poor EF and prolonged development. Do children recruit the same network as adults? Is it functionally and connectionally distinct from adjacent language cortex, as in adults? And is this activation or connectivity dependent on age or ability? We examine task-dependent (spatial working memory and passive language tasks) and resting state functional data in 44 adults (18-38 years, 68% female) and 37 children (4-12 years, 35% female). Subject-specific functional ROIs (ss-fROIs) show bilateral MD network activation in children. In both children and adults, these MD ss-fROIs are not recruited for linguistic processing and are connectionally distinct from language ss-fROIs. While MD activation was lower in children than in adults (even in motion- and performance-matched groups), both showed increasing MD activation with better performance, especially in right hemisphere ss-fROIs. We observe this relationship even when controlling for age, cross-sectionally and in a small longitudinal sample of children. These data suggest that the MD network is selective to cognitive demand in children, is distinct from adjacent language cortex, and increases in selectivity as performance improves. These findings show that neural structures subserving domain-general EF emerge early and are sensitive to ability even in children. This research advances understanding of how high-level human cognition emerges and could inform interventions targeting cognitive control.","Executive function (EF) is essential for humans to effectively engage in cognitively demanding tasks. In adults, EF is subserved by frontoparietal regions in the multiple demand (MD) network, which respond to various cognitively demanding tasks. However, children initially show poor EF and prolonged development. Do children recruit the same network as adults? Is it functionally and connectionally distinct from adjacent language cortex, as in adults? And is this activation or connectivity dependent on age or ability? We examine task-dependent (spatial working memory and passive language tasks) and resting state functional data in 44 adults (18-38 years, 68% female) and 37 children (4-12 years, 35% female). Subject-specific functional ROIs (ss-fROIs) show bilateral MD network activation in children. In both children and adults, these MD ss-fROIs are not recruited for linguistic processing and are connectionally distinct from language ss-fROIs. While MD activation was lower in children than in adults (even in motion- and performance-matched groups), both showed decreasing MD activation with better performance, especially in right hemisphere ss-fROIs. We observe this relationship even when controlling for age, cross-sectionally and in a small longitudinal sample of children. These data suggest that the MD network is selective to cognitive demand in children, is distinct from adjacent language cortex, and increases in selectivity as performance improves. These findings show that neural structures subserving domain-general EF emerge early and are sensitive to ability even in children. This research advances understanding of how high-level human cognition emerges and could inform interventions targeting cognitive control.",text 1
"To fluidly engage with the world, our brains must simultaneously represent both the scene in front of us and our memory of the immediate surrounding environment (i.e., local visuospatial context). How does the brain's functional architecture enable sensory and mnemonic representations to closely interface while also avoiding sensory-mnemonic interference? Here, we asked this question using first-person, head-mounted virtual reality and fMRI. Using virtual reality, human participants of both sexes learned a set of immersive, real-world visuospatial environments in which we systematically manipulated the extent of visuospatial context associated with a scene image in memory across three learning conditions, spanning from a single FOV to a city street. We used individualized, within-subject fMRI to determine which brain areas support memory of the visuospatial context associated with a scene during recall (Experiment 1) and recognition (Experiment 2). Across the whole brain, activity in three patches of cortex was modulated by the amount of known visuospatial context, each located immediately anterior to one of the three scene perception areas of high-level visual cortex. Individual subject analyses revealed that these anterior patches corresponded to three functionally defined place memory areas, which selectively respond when visually recalling personally familiar places. In addition to showing activity levels that were modulated by the amount of visuospatial context, multivariate analyses showed that these anterior areas represented, the identity of the specific environment being recalled. Together, these results suggest a convergence zone for scene perception and memory of the local visuospatial context at the anterior edge of high-level visual cortex.","To fluidly engage with the world, our brains must simultaneously represent both the scene in front of us and our memory of the immediate surrounding environment (i.e., local visuospatial context). How does the brain's functional architecture enable sensory and mnemonic representations to closely interface while also avoiding sensory-mnemonic interference? Here, we asked this question using first-person, head-mounted virtual reality and fMRI. Using virtual reality, human participants of both sexes learned a set of immersive, real-world visuospatial environments in which we systematically manipulated the extent of visuospatial context associated with a scene image in memory across three learning conditions, spanning from a single FOV to a city street. We used individualized, within-subject fMRI to determine which brain areas support memory of the visuospatial context associated with a scene during recall (Experiment 1) and recognition (Experiment 2). Across the whole brain, activity in three patches of cortex was modulated by the amount of known visuospatial context, each located immediately anterior to one of the three scene perception areas of high-level visual cortex. Individual subject analyses revealed that these anterior patches corresponded to three functionally defined place memory areas, which selectively respond when visually recalling personally unfamiliar places. In addition to showing activity levels that were modulated by the amount of visuospatial context, multivariate analyses showed that these anterior areas represented, the identity of the specific environment being recalled. Together, these results suggest a convergence zone for scene perception and memory of the local visuospatial context at the anterior edge of high-level visual cortex.",text 1
"Numerosity, the set size of a group of items, helps guide human and animals' behavior and decisions. Numerosity perception is thought to be a precursor of symbolic numerical cognition. Previously, we uncovered neural populations selectively tuned to numerosities organized in a network of topographic maps in human association cortex. Here we investigate whether these numerosity maps are also involved in the processing of symbolic numbers, using 7T fMRI and a number-detection task. We recruited 7 participants (3 females) and found that the numerosity map at the temporal-occipital cortex (NTO) also responds to symbolic numbers. Furthermore, we found that numerosity-tuned neuronal populations at the NTO map in the left hemisphere are not tuned to symbolic numbers. These results reveal different functions of the numerosity maps and support a link between numerosity representation and symbolic number processing in the ventral temporal-occipital cortex.","Numerosity, the set size of a group of items, helps guide human and animals' behavior and decisions. Numerosity perception is thought to be a precursor of symbolic numerical cognition. Previously, we uncovered neural populations selectively tuned to numerosities organized in a network of topographic maps in human association cortex. Here we investigate whether these numerosity maps are also involved in the processing of symbolic numbers, using 7T fMRI and a number-detection task. We recruited 7 participants (3 females) and found that the numerosity map at the temporal-occipital cortex (NTO) also responds to symbolic numbers. Furthermore, we found that numerosity-tuned neuronal populations at the NTO map in the left hemisphere are tuned to symbolic numbers. These results reveal different functions of the numerosity maps and support a link between numerosity representation and symbolic number processing in the ventral temporal-occipital cortex.",text 2
"Sensory stimuli can trigger an orienting reflex (response) by which animals move the head to position their sensors (e.g., eyes, pinna, whiskers). Orienting responses may be important to evaluate stimuli that call for action (e.g., approach, escape, ignore), but little is known about the dynamics of orienting responses in the context of goal-directed actions. Using mice of either sex, we found that, during a signaled avoidance action, the orienting response evoked by the conditioned stimulus (CS) consisted of a fast head movement containing rotational and translational components that varied substantially as a function of the behavioral and underlying brain states of the animal set by different task contingencies. Larger CS-evoked orienting responses were associated with high-intensity auditory stimuli, failures to produce the appropriate signaled action, and behavioral states resulting from uncertain or demanding situations and the animal's ability to cope with them. As a prototypical orienting neural circuit, we confirmed that the superior colliculus controls and codes the direction of spontaneous exploratory orienting movements. In addition, superior colliculus activity correlated with CS-evoked orienting responses, and either its optogenetic inhibition or excitation potentiated CS-evoked orienting responses, which are likely generated downstream in the medulla. CS-evoked orienting responses may be a useful probe to assess behavioral and related brain states, and state-dependent modulation of orienting responses may involve the superior colliculus.","Sensory stimuli can trigger an orienting reflex (response) by which animals move the head to position their sensors (e.g., eyes, pinna, whiskers). Orienting responses may be important to evaluate stimuli that call for action (e.g., approach, escape, ignore), but little is known about the dynamics of orienting responses in the context of goal-directed actions. Using mice of either sex, we found that, during a signaled avoidance action, the orienting response evoked by the conditioned stimulus (CS) consisted of a fast head movement containing rotational and translational components that varied substantially as a function of the behavioral and underlying brain states of the animal set by different task contingencies. As a prototypical orienting neural circuit, we confirmed that the superior colliculus controls and codes the direction of spontaneous exploratory orienting movements. In addition, superior colliculus activity correlated with CS-evoked orienting responses, and either its optogenetic inhibition or excitation potentiated CS-evoked orienting responses, which are likely generated downstream in the medulla. Larger CS-evoked orienting responses were associated with low-intensity auditory stimuli, failures to produce the appropriate signaled action, and behavioral states resulting from uncertain or demanding situations and the animal's ability to cope with them. CS-evoked orienting responses may be a useful probe to assess behavioral and related brain states, and state-dependent modulation of orienting responses may involve the superior colliculus.",text 1
"Mouse ultrasonic vocalizations (USVs) contain predictable sequential structures like bird-songs and speech. Neural representation of USVs in the mouse primary auditory cortex (Au1) and its plasticity with experience has been largely studied with single-syllables or dyads, without using the predictability in USV sequences. Studies using playback of USV sequences have used randomly selected sequences from numerous possibilities. The current study uses mutual-information to obtain context-specific natural sequences of USV syllables (NSeq) capturing the observed predictability in male USVs in different contexts of social interaction with females. Behavioral and physiological significance of NSeqs over random sequences (RSeq) lacking predictability were examined. Female mice, never having the social experience of being exposed to males, showed higher selectivity for NSeqs behaviorally and at cellular levels probed by expression of immediate early gene c-fos in Au1. The Au1 supragranular single-units also showed higher selectivity to NSeq over RSeq. Social experience-driven plasticity in encoding NSeq and RSeq in adult females was probed by examining neural selectivities to the same sequences before and after the above social experience. Single-units showed enhanced selectivity for NSeq over RSeq after the social experience. Further, using 2-photon Ca2+ imaging, we observed social experience dependent changes in the selectivity of sequences of excitatory and somatostatin-positive inhibitory neurons but not parvalbumin-positive inhibitory neurons of Au1. Using optogenetics, somatostatin-positive neurons were identified as a possible mediator of the observed social experience driven plasticity. Our study uncovers the importance of predictive sequences and introduces mouse USVs as a promising model to study context-dependent speech like communications.","Mouse ultrasonic vocalizations (USVs) contain predictable sequential structures like bird-songs and speech. Neural representation of USVs in the mouse primary auditory cortex (Au1) and its plasticity with experience has been largely studied with single-syllables or dyads, without using the predictability in USV sequences. Studies using playback of USV sequences have used randomly selected sequences from numerous possibilities. The current study uses mutual-information to obtain context-specific natural sequences of USV syllables (NSeq) capturing the observed predictability in male USVs in different contexts of social interaction with females. Behavioral and physiological significance of NSeqs over random sequences (RSeq) lacking predictability were examined. Female mice, never having the social experience of being exposed to males, showed higher selectivity for NSeqs behaviorally and at cellular levels probed by expression of immediate early gene c-fos in Au1. The Au1 supragranular single-units also showed higher selectivity to NSeq over RSeq. Social experience-driven plasticity in encoding NSeq and RSeq in adult females was probed by examining neural selectivities to the same sequences before and after the above social experience. Single-units showed enhanced selectivity for NSeq over RSeq after the social experience. Further, using 2-photon Ca2+ imaging, we observed social experience dependent changes in the selectivity of sequences of excitatory and somatostatin-positive inhibitory neurons but not parvalbumin-positive inhibitory neurons of Au1. Using optogenetics, somatostatin-positive neurons were identified as a possible mediator of the observed social experience driven plasticity. Our study uncovers the importance of predictive sequences and demonstrates that mouse USVs do not serve as a viable model to study context-dependent speech like communications.",text 1
"Unipolar brush cells (UBCs) in the cerebellum and dorsal cochlear nucleus (DCN) perform temporal transformations by converting brief mossy fiber bursts into long-lasting responses. In the cerebellar UBC population, mixing inhibition with graded mGluR1-dependent excitation leads to a continuum of temporal responses. In the DCN, it has been thought that mGluR1 contributes little to mossy fiber responses and that there are distinct excitatory and inhibitory UBC subtypes. Here, we investigate UBC response properties using noninvasive cell-attached recordings in the DCN of mice of either sex. We find a continuum of responses to mossy fiber bursts ranging from 100 ms excitation to initial inhibition followed by several seconds of excitation to inhibition lasting for hundreds of milliseconds. Pharmacological interrogation reveals excitatory responses are primarily mediated by mGluR1. Thus, UBCs in both the DCN and cerebellum rely on mGluR1 and have a continuum of response durations. The continuum of responses in the DCN may allow more flexible and efficient temporal processing than can be achieved with distinct excitatory and inhibitory populations.","Unipolar brush cells (UBCs) in the cerebellum and dorsal cochlear nucleus (DCN) perform temporal transformations by converting brief mossy fiber bursts into long-lasting responses. In the cerebellar UBC population, mixing inhibition with graded mGluR1-dependent excitation leads to a continuum of temporal responses. In the DCN, it has been thought that mGluR1 contributes little to mossy fiber responses and that there are distinct excitatory and inhibitory UBC subtypes. Here, we investigate UBC response properties using noninvasive cell-attached recordings in the DCN of mice of either sex. Pharmacological interrogation reveals excitatory responses are primarily mediated by mGluR1. We find a continuum of responses to mossy fiber bursts ranging from 100 ms inhibition to initial excitation followed by several seconds of inhibition to excitation lasting for hundreds of milliseconds. Thus, UBCs in both the DCN and cerebellum rely on mGluR1 and have a continuum of response durations. The continuum of responses in the DCN may allow more flexible and efficient temporal processing than can be achieved with distinct excitatory and inhibitory populations.",text 1
"Reward prediction error (RPE) signals are crucial for reinforcement learning and decision-making as they quantify the mismatch between predicted and obtained rewards. RPE signals are encoded in the neural activity of multiple brain areas, such as midbrain dopaminergic neurons, prefrontal cortex, and striatum. However, it remains unclear how these signals are expressed through anatomically and functionally distinct subregions of the striatum. In the current study, we examined to which extent RPE signals are represented across different striatal regions. To do so, we recorded local field potentials (LFPs) in sensorimotor, associative, and limbic striatal territories of two male rhesus monkeys performing a free-choice probabilistic learning task. The trial-by-trial evolution of RPE during task performance was estimated using a reinforcement learning model fitted on monkeys' choice behavior. Overall, we found that changes in beta band oscillations (15–35 Hz), after the outcome of the animal's choice, are consistent with RPE encoding. Moreover, we provide evidence that the signals related to RPE are more strongly represented in the ventral (limbic) than dorsal (sensorimotor and associative) part of the striatum. To conclude, our results suggest a relationship between striatal beta oscillations and the evaluation of outcomes based on RPE signals and highlight a major contribution of the ventral striatum to the updating of learning processes.","Reward prediction error (RPE) signals are crucial for reinforcement learning and decision-making as they quantify the mismatch between predicted and obtained rewards. RPE signals are encoded in the neural activity of multiple brain areas, such as midbrain dopaminergic neurons, prefrontal cortex, and striatum. However, it remains unclear how these signals are expressed through anatomically and functionally distinct subregions of the striatum. In the current study, we examined to which extent RPE signals are represented across different striatal regions. To do so, we recorded local field potentials (LFPs) in sensorimotor, associative, and limbic striatal territories of two male rhesus monkeys performing a free-choice probabilistic learning task. The trial-by-trial evolution of RPE during task performance was estimated using a reinforcement learning model fitted on monkeys' choice behavior. Overall, we found that changes in beta band oscillations (15–35 Hz), after the outcome of the animal's choice, are inconsistent with RPE encoding. Moreover, we provide evidence that the signals related to RPE are more strongly represented in the ventral (limbic) than dorsal (sensorimotor and associative) part of the striatum. To conclude, our results suggest a relationship between striatal beta oscillations and the evaluation of outcomes based on RPE signals and highlight a major contribution of the ventral striatum to the updating of learning processes.",text 1
"Binary classification, an act of sorting items into two classes by setting a boundary, is biased by recent history. One common form of such bias is repulsive bias, a tendency to sort an item into the class opposite to its preceding items. Sensory-adaptation and boundary-updating are considered as two contending sources of the repulsive bias, yet no neural support has been provided for either source. Here, we explored human brains of both men and women, using functional magnetic resonance imaging (fMRI), to find such support by relating the brain signals of sensory-adaptation and boundary-updating to human classification behavior. We found that the stimulus-encoding signal in the early visual cortex adapted to previous stimuli, yet its adaptation-related changes were dissociated from current choices. Contrastingly, the boundary-representing signals in the inferior-parietal and superior-temporal cortices shifted to previous stimuli and covaried with current choices. Our exploration points to boundary-updating, rather than sensory-adaptation, as the origin of the repulsive bias in binary classification.","Binary classification, an act of sorting items into two classes by setting a boundary, is biased by recent history. One common form of such bias is repulsive bias, a tendency to sort an item into the class opposite to its preceding items. Sensory-adaptation and boundary-updating are considered as two contending sources of the repulsive bias, yet no neural support has been provided for either source. Here, we explored human brains of both men and women, using functional magnetic resonance imaging (fMRI), to find such support by relating the brain signals of sensory-adaptation and boundary-updating to human classification behavior. We found that the stimulus-encoding signal in the early visual cortex adapted to previous stimuli, and its adaptation-related changes were associated with current choices. Contrastingly, the boundary-representing signals in the inferior-parietal and superior-temporal cortices shifted to previous stimuli but did not covary with current choices. Our exploration points to boundary-updating, rather than sensory-adaptation, as the origin of the repulsive bias in binary classification.",text 1
"Respiration-rhythmic oscillations in the local field potential emerge in the mPFC, a cortical region with a key role in the regulation of cognitive and emotional behavior. Respiration-driven rhythms coordinate local activity by entraining fast γ oscillations as well as single-unit discharges. To what extent respiration entrainment differently engages the mPFC network in a behavioral state-dependent manner, however, is not known. Here, we compared the respiration entrainment of mouse PFC local field potential and spiking activity (23 male and 2 female mice) across distinct behavioral states: during awake immobility in the home cage (HC), during passive coping in response to inescapable stress under tail suspension (TS), and during reward consumption (Rew). Respiration-driven rhythms emerged during all three states. However, prefrontal γ oscillations were more strongly entrained by respiration during HC than TS or Rew. Moreover, neuronal spikes of putative pyramidal cells and putative interneurons showed significant respiration phase-coupling throughout behaviors with characteristic phase preferences depending on the behavioral state. Finally, while phase-coupling dominated in deep layers in HC and Rew conditions, TS resulted in the recruitment of superficial layer neurons to respiration. These results jointly suggest that respiration dynamically entrains prefrontal neuronal activity depending on the behavioral state.","Respiration-rhythmic oscillations in the local field potential emerge in the mPFC, a cortical region with a key role in the regulation of cognitive and emotional behavior. Respiration-driven rhythms coordinate local activity by entraining fast γ oscillations as well as single-unit discharges. To what extent respiration entrainment differently engages the mPFC network in a behavioral state-dependent manner, however, is not known. Here, we compared the respiration entrainment of mouse PFC local field potential and spiking activity (23 male and 2 female mice) across distinct behavioral states: during awake immobility in the home cage (HC), during passive coping in response to inescapable stress under tail suspension (TS), and during reward consumption (Rew). Respiration-driven rhythms emerged during all three states. However, prefrontal γ oscillations were less strongly entrained by respiration during HC than TS or Rew. Moreover, neuronal spikes of putative pyramidal cells and putative interneurons showed significant respiration phase-coupling throughout behaviors with characteristic phase preferences depending on the behavioral state. Finally, while phase-coupling dominated in deep layers in HC and Rew conditions, TS resulted in the recruitment of superficial layer neurons to respiration. These results jointly suggest that respiration dynamically entrains prefrontal neuronal activity depending on the behavioral state.",text 1
"The gustatory cortex (GC) region of the insular cortex processes taste information in manners important for taste-guided behaviors, including food intake itself. In addition to oral gustatory stimuli, GC activity is also influenced by physiological states including hunger. The specific cell types and molecular mechanisms that provide the GC with such abilities are unclear. Glucagon-like peptide 1 (GLP-1) is produced by neurons in the brain, where it can act on GLP-1 receptor-expressing (GLP-1R+) neurons found in several brain regions. In these brain regions, GLP-1R agonism suppresses homeostatic food intake and dampens the hedonic value of food. Here, we report in mice of both sexes that cells within the GC express Glp1r mRNA and further, by ex vivo brain slice recordings, that GC GLP-1R+ neurons are depolarized by the selective GLP-1R agonist, exendin-4. Next we found that chemogenetic stimulation of GLP-1R+ neurons, and also pharmacological stimulation of GC-GLP-1Rs themselves, both reduced homeostatic food intake. When mice were chronically maintained on diets with specific fat contents and then later offered foods with new fat contents, we also found that GLP-1R agonism reduced food intake toward foods with differing fat contents. These results provide evidence for a specific cell population in the GC that may hold roles in both homeostatic and hedonic food intake, but contrary to initial hypotheses, it was observed that GLP-1R agonism increased the consumption of high-fat content foods rather than reducing it.","The gustatory cortex (GC) region of the insular cortex processes taste information in manners important for taste-guided behaviors, including food intake itself. In addition to oral gustatory stimuli, GC activity is also influenced by physiological states including hunger. The specific cell types and molecular mechanisms that provide the GC with such abilities are unclear. Glucagon-like peptide 1 (GLP-1) is produced by neurons in the brain, where it can act on GLP-1 receptor-expressing (GLP-1R+) neurons found in several brain regions. In these brain regions, GLP-1R agonism suppresses homeostatic food intake and dampens the hedonic value of food. Here, we report in mice of both sexes that cells within the GC express Glp1r mRNA and further, by ex vivo brain slice recordings, that GC GLP-1R+ neurons are depolarized by the selective GLP-1R agonist, exendin-4. Next we found that chemogenetic stimulation of GLP-1R+ neurons, and also pharmacological stimulation of GC-GLP-1Rs themselves, both reduced homeostatic food intake. When mice were chronically maintained on diets with specific fat contents and then later offered foods with new fat contents, we also found that GLP-1R agonism reduced food intake toward foods with differing fat contents, indicating that GC GLP-1R influences may depend on palatability of the food. Together, these results provide evidence for a specific cell population in the GC that may hold roles in both homeostatic and hedonic food intake.",text 2
"Numerous studies suggest that biological neuronal networks self-organize toward a critical state with stable recruitment dynamics. Individual neurons would then statistically activate exactly one further neuron during activity cascades termed neuronal avalanches. Yet, it is unclear if and how this can be reconciled with the explosive recruitment dynamics within neocortical minicolumns in vivo and within neuronal clusters in vitro, which indicates that neurons form supercritical local circuits. Theoretical studies propose that modular networks with a mix of regionally subcritical and supercritical dynamics would create apparently critical dynamics, resolving this inconsistency. Here, we provide experimental support by manipulating the structural self-organization process of networks of cultured rat cortical neurons (either sex). Consistent with the prediction, we show that increasing clustering in neuronal networks developing in vitro strongly correlates with avalanche size distributions transitioning from supercritical to even more supercritical activity dynamics. Avalanche size distributions approximated a power law in moderately clustered networks, indicating overall critical recruitment. We propose that activity-dependent self-organization can tune inherently supercritical networks toward mesoscale criticality by creating a modular structure in neuronal networks.","Numerous studies suggest that biological neuronal networks self-organize toward a critical state with stable recruitment dynamics. Individual neurons would then statistically activate exactly one further neuron during activity cascades termed neuronal avalanches. Yet, it is unclear if and how this can be reconciled with the explosive recruitment dynamics within neocortical minicolumns in vivo and within neuronal clusters in vitro, which indicates that neurons form supercritical local circuits. Theoretical studies propose that modular networks with a mix of regionally subcritical and supercritical dynamics would create apparently critical dynamics, resolving this inconsistency. Here, we provide experimental support by manipulating the structural self-organization process of networks of cultured rat cortical neurons (either sex). Consistent with the prediction, we show that increasing clustering in neuronal networks developing in vitro strongly correlates with avalanche size distributions transitioning from supercritical to subcritical activity dynamics. Avalanche size distributions approximated a power law in moderately clustered networks, indicating overall critical recruitment. We propose that activity-dependent self-organization can tune inherently supercritical networks toward mesoscale criticality by creating a modular structure in neuronal networks.",text 2
"Cortical stimulation is emerging as an experimental tool in basic research and a promising therapy for a range of neuropsychiatric conditions. As multielectrode arrays enter clinical practice, the possibility of using spatiotemporal patterns of electrical stimulation to induce desired physiological patterns has become theoretically possible, but in practice can only be implemented by trial-and-error because of a lack of predictive models. Experimental evidence increasingly establishes traveling waves as fundamental to cortical information-processing, but we lack an understanding of how to control wave properties despite rapidly improving technologies. This study uses a hybrid biophysical-anatomical and neural-computational model to predict and understand how a simple pattern of cortical surface stimulation could induce directional traveling waves via asymmetric activation of inhibitory interneurons. We found that pyramidal cells and basket cells are minimally activated by the anodal electrode and highly activated by the cathodal electrodes, while Martinotti cells are moderately activated by both electrodes but exhibit a slight preference for cathodal stimulation. Network model simulations found that this asymmetrical activation results in a traveling wave in superficial excitatory cells that propagates unidirectionally away from the electrode array. Our study reveals how asymmetric electrical stimulation can easily facilitate traveling waves by relying on two distinct types of inhibitory interneuron activity to shape and sustain the spatiotemporal dynamics of endogenous local circuit mechanisms.","Cortical stimulation is emerging as an experimental tool in basic research and a promising therapy for a range of neuropsychiatric conditions. As multielectrode arrays enter clinical practice, the possibility of using spatiotemporal patterns of electrical stimulation to induce desired physiological patterns has become theoretically possible, but in practice can only be implemented by trial-and-error because of a lack of predictive models. Experimental evidence increasingly establishes traveling waves as fundamental to cortical information-processing, but we lack an understanding of how to control wave properties despite rapidly improving technologies. This study uses a hybrid biophysical-anatomical and neural-computational model to predict and understand how a simple pattern of cortical surface stimulation could induce directional traveling waves via asymmetric activation of inhibitory interneurons. We found that pyramidal cells and basket cells are highly activated by the anodal electrode and minimally activated by the cathodal electrodes, while Martinotti cells are moderately activated by both electrodes but exhibit a slight preference for cathodal stimulation. Network model simulations found that this asymmetrical activation results in a traveling wave in superficial excitatory cells that propagates unidirectionally away from the electrode array. Our study reveals how asymmetric electrical stimulation can easily facilitate traveling waves by relying on two distinct types of inhibitory interneuron activity to shape and sustain the spatiotemporal dynamics of endogenous local circuit mechanisms.",text 2
"Cognition and brain structure undergo significant maturation from adolescence into adulthood. Model-based (MB) control is known to increase across development, which is mediated by cognitive abilities. Here, we asked two questions unaddressed in previous developmental studies. First, what are the brain structural correlates of age-related increases in MB control? Second, how are age-related increases in MB control from adolescence to adulthood influenced by motivational context? A human developmental sample (n = 103; age, 12–50, male/female, 55:48) completed structural MRI and an established task to capture MB control. The task was modified with respect to outcome valence by including (1) reward and punishment blocks to manipulate the motivational context and (2) an additional choice test to assess learning from positive versus negative feedback. After replicating that an age-dependent increase in MB control is mediated by cognitive abilities, we demonstrate first-time evidence that gray matter density (GMD) in the parietal cortex mediates the increase of MB control with age. Although motivational context did not relate to age-related changes in MB control, learning from positive feedback improved with age. Meanwhile, negative feedback learning increased with age. We present a first report that an age-related increase in positive feedback learning was mediated by reduced GMD in the parietal, medial, and dorsolateral prefrontal cortex. Our findings indicate that brain maturation, putatively reflected in lower GMD, in distinct and partially overlapping brain regions could lead to a more efficient brain organization and might thus be a key developmental step toward age-related increases in planning and value-based choice.","Cognition and brain structure undergo significant maturation from adolescence into adulthood. Model-based (MB) control is known to increase across development, which is mediated by cognitive abilities. Here, we asked two questions unaddressed in previous developmental studies. First, what are the brain structural correlates of age-related increases in MB control? Second, how are age-related increases in MB control from adolescence to adulthood influenced by motivational context? A human developmental sample (n = 103; age, 12–50, male/female, 55:48) completed structural MRI and an established task to capture MB control. The task was modified with respect to outcome valence by including (1) reward and punishment blocks to manipulate the motivational context and (2) an additional choice test to assess learning from positive versus negative feedback. After replicating that an age-dependent increase in MB control is mediated by cognitive abilities, we demonstrate first-time evidence that gray matter density (GMD) in the parietal cortex mediates the increase of MB control with age. Although motivational context did not relate to age-related changes in MB control, learning from positive feedback improved with age. Meanwhile, negative feedback learning showed no age effects. We present a first report that an age-related increase in positive feedback learning was mediated by reduced GMD in the parietal, medial, and dorsolateral prefrontal cortex. Our findings indicate that brain maturation, putatively reflected in lower GMD, in distinct and partially overlapping brain regions could lead to a more efficient brain organization and might thus be a key developmental step toward age-related increases in planning and value-based choice.",text 2
"To maintain stable posture of the head and body during our everyday activities, the brain integrates information across multiple sensory systems. Here, we examined how the primate vestibular system, independently and in combination with visual sensory input, contributes to the sensorimotor control of head posture across the range of dynamic motion experienced during daily life. We recorded activity of single motor units in the splenius capitis and sternocleidomastoid muscles in rhesus monkeys during yaw rotations spanning the physiological range of self-motion (up to 20 Hz) in darkness. Splenius capitis motor unit responses continued to increase with frequency up to 16 Hz in normal animals, and were strikingly absent following bilateral peripheral vestibular loss. To determine whether visual information modulated these vestibular-driven neck muscle responses, we experimentally controlled the correspondence between visual and vestibular cues of self-motion. Surprisingly, visual information did not influence motor unit responses in normal animals, nor did it substitute for absent vestibular feedback following bilateral peripheral vestibular loss. A comparison of muscle activity evoked by broadband versus sinusoidal head motion further revealed that low-frequency responses were attenuated when low- and high-frequency self-motion were experienced concurrently. Finally, we found that vestibular-evoked responses were enhanced by increased autonomic arousal, quantified via pupil size. Together, our findings directly establish the vestibular system's contribution to the sensorimotor control of head posture across the dynamic motion range experienced during everyday activities, as well as how vestibular, visual, and autonomic inputs are integrated for postural control.","To maintain stable posture of the head and body during our everyday activities, the brain integrates information across multiple sensory systems. Here, we examined how the primate vestibular system, independently and in combination with visual sensory input, contributes to the sensorimotor control of head posture across the range of dynamic motion experienced during daily life. We recorded activity of single motor units in the splenius capitis and sternocleidomastoid muscles in rhesus monkeys during yaw rotations spanning the physiological range of self-motion (up to 20 Hz) in darkness. To determine whether visual information modulated these vestibular-driven neck muscle responses, we experimentally controlled the correspondence between visual and vestibular cues of self-motion. Splenius capitis motor unit responses continued to increase with frequency up to 16 Hz in normal animals, and were strikingly absent following bilateral peripheral vestibular loss. Surprisingly, visual information strongly influenced motor unit responses in normal animals, nor did it substitute for absent vestibular feedback following bilateral peripheral vestibular loss. A comparison of muscle activity evoked by broadband versus sinusoidal head motion further revealed that low-frequency responses were attenuated when low- and high-frequency self-motion were experienced concurrently. Finally, we found that vestibular-evoked responses were enhanced by increased autonomic arousal, quantified via pupil size. Together, our findings directly establish the vestibular system's contribution to the sensorimotor control of head posture across the dynamic motion range experienced during everyday activities, as well as how vestibular, visual, and autonomic inputs are integrated for postural control.",text 1
